"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",dosis_unica_cantidad,primera_dosis_cantidad,segunda_dosis_cantidad,dosis_adicional_cantidad,dosis_refuerzo_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",0,3648440,4022429,832867,1121176
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",0,251406,382,0,0
"06","Buenos Aires","Cansino Ad5 nCoV",90305,0,7732,1530,110362
"06","Buenos Aires","Moderna 010 mg mL",0,43249,19759,0,118444
"06","Buenos Aires","Moderna ARNm 020 mg mL",0,426032,1262426,3185,4500137
"06","Buenos Aires","Pfizer BioNTech Comirnaty",0,1373038,1450063,77612,5387382
"06","Buenos Aires","Pfizer Bivariante BA 4 5",0,0,0,0,24155
"06","Buenos Aires","Pfizer Pediátrica",0,20427,10273,138948,2
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",0,5954692,5265915,1662,11057
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",0,4315701,2693067,6256,856353
"02","CABA","AstraZeneca ChAdOx1 S recombinante",0,728344,762965,204559,506841
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",0,65727,197,0,0
"02","CABA","Cansino Ad5 nCoV",29924,0,1673,44,51030
"02","CABA","Moderna 010 mg mL",0,13121,6039,0,51458
"02","CABA","Moderna ARNm 020 mg mL",0,36408,279722,1489,2061677
"02","CABA","Pfizer BioNTech Comirnaty",0,193435,220147,62878,1283299
"02","CABA","Pfizer Bivariante BA 4 5",0,0,0,0,49276
"02","CABA","Pfizer Pediátrica",0,2762,1984,1600,86901
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",0,1018935,967288,1664,5367
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",0,896674,627492,231,14062
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",0,86666,86587,18029,59381
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",0,4821,13,0,0
"10","Catamarca","Cansino Ad5 nCoV",2582,0,1036,328,47923
"10","Catamarca","Moderna 010 mg mL",0,5002,2170,0,7744
"10","Catamarca","Moderna ARNm 020 mg mL",0,7718,24248,403,138046
"10","Catamarca","Pfizer BioNTech Comirnaty",0,33571,30760,863,92994
"10","Catamarca","Pfizer Bivariante BA 4 5",0,0,0,0,482
"10","Catamarca","Pfizer Pediátrica",0,38,63,45,14301
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",0,171303,157138,43,604
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",0,96759,73675,1649,29015
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",0,240462,220481,29269,92348
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",0,15549,789,0,0
"22","Chaco","Cansino Ad5 nCoV",11299,0,821,212,21197
"22","Chaco","Moderna 010 mg mL",0,3761,1512,0,10532
"22","Chaco","Moderna ARNm 020 mg mL",0,31609,70055,1400,169443
"22","Chaco","Pfizer BioNTech Comirnaty",0,69186,58369,7795,161039
"22","Chaco","Pfizer Bivariante BA 4 5",0,0,0,0,2704
"22","Chaco","Pfizer Pediátrica",0,797,321,248,3968
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",0,392061,312674,445,3460
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",0,258327,182020,4471,54704
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",0,132909,128770,20527,45904
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",0,11934,661,0,0
"26","Chubut","Cansino Ad5 nCoV",3583,0,366,52,5772
"26","Chubut","Moderna 010 mg mL",0,493,217,0,2275
"26","Chubut","Moderna ARNm 020 mg mL",0,21064,34078,1220,89713
"26","Chubut","Pfizer BioNTech Comirnaty",0,33448,40094,4516,146657
"26","Chubut","Pfizer Bivariante BA 4 5",0,0,0,0,2216
"26","Chubut","Pfizer Pediátrica",0,472,219,28,2559
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",0,173319,142101,174,946
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",0,136820,100182,905,15187
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",0,194135,185991,17688,161268
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",0,19893,493,0,0
"18","Corrientes","Cansino Ad5 nCoV",11268,0,288,71,40680
"18","Corrientes","Moderna 010 mg mL",0,9347,3169,0,17745
"18","Corrientes","Moderna ARNm 020 mg mL",0,28271,63233,393,317404
"18","Corrientes","Pfizer BioNTech Comirnaty",0,83324,81360,1794,273392
"18","Corrientes","Pfizer Bivariante BA 4 5",0,0,0,0,4045
"18","Corrientes","Pfizer Pediátrica",0,337,241,262,41442
