"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",dosis_unica_cantidad,primera_dosis_cantidad,segunda_dosis_cantidad,dosis_adicional_cantidad,dosis_refuerzo_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",0,3648669,4022691,832866,1121873
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",0,251416,383,0,0
"06","Buenos Aires","Cansino Ad5 nCoV",90334,0,7732,1632,110492
"06","Buenos Aires","Moderna 010 mg mL",0,52536,31870,0,183260
"06","Buenos Aires","Moderna ARNm 020 mg mL",0,426931,1263916,3185,4551762
"06","Buenos Aires","Moderna Bivariante BA 4 5",297,22,16,0,593207
"06","Buenos Aires","Pfizer BioNTech Comirnaty",0,1374358,1452522,77612,5408363
"06","Buenos Aires","Pfizer Bivariante BA 4 5",0,0,0,0,308239
"06","Buenos Aires","Pfizer Pediátrica",0,20675,10766,141505,2077
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",0,5957632,5272113,1662,13079
"06","Buenos Aires","Sputnik Light",426,0,1081,0,7924
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",0,4315842,2693195,6256,859743
"02","CABA","AstraZeneca ChAdOx1 S recombinante",0,728432,763078,204528,507031
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",0,65740,198,0,0
"02","CABA","Cansino Ad5 nCoV",29928,0,1673,44,51060
"02","CABA","Moderna 010 mg mL",0,16554,9691,0,64376
"02","CABA","Moderna ARNm 020 mg mL",0,36705,280102,1488,2065899
"02","CABA","Moderna Bivariante BA 4 5",5516,1895,3125,0,262377
"02","CABA","Pfizer BioNTech Comirnaty",0,193602,220505,62863,1286636
"02","CABA","Pfizer Bivariante BA 4 5",0,0,2,0,267832
"02","CABA","Pfizer Pediátrica",0,2891,2057,1678,89477
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",0,1019526,968498,1664,5461
"02","CABA","Sputnik Light",175,0,234,0,78
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",0,896699,627547,231,14086
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",0,86677,86613,18029,59968
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",0,4822,13,0,0
