"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",dosis_unica_cantidad,primera_dosis_cantidad,segunda_dosis_cantidad,dosis_adicional_cantidad,dosis_refuerzo_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",0,3648438,4022426,832867,1121173
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",0,251406,382,0,0
"06","Buenos Aires","Cansino Ad5 nCoV",90305,0,7732,1530,110361
"06","Buenos Aires","Moderna 010 mg mL",0,42249,18577,0,109868
"06","Buenos Aires","Moderna ARNm 020 mg mL",0,425984,1262343,3185,4494094
"06","Buenos Aires","Pfizer BioNTech Comirnaty",0,1372890,1449745,77612,5382192
"06","Buenos Aires","Pfizer Bivariante BA 4 5",0,0,0,0,4661
"06","Buenos Aires","Pfizer Pediátrica",0,20408,10207,138478,2
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",0,5954671,5265851,1662,11057
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",0,4315698,2693062,6256,856352
"02","CABA","AstraZeneca ChAdOx1 S recombinante",0,728332,762949,204559,506825
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",0,65723,197,0,0
"02","CABA","Cansino Ad5 nCoV",29923,0,1672,44,51028
"02","CABA","Moderna 010 mg mL",0,12781,5781,0,49153
"02","CABA","Moderna ARNm 020 mg mL",0,36402,279710,1489,2060949
"02","CABA","Pfizer BioNTech Comirnaty",0,193375,220045,62878,1281620
"02","CABA","Pfizer Bivariante BA 4 5",0,0,0,0,38370
"02","CABA","Pfizer Pediátrica",0,2704,1975,1594,86681
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",0,1018909,967234,1664,5363
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",0,896663,627485,231,14056
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",0,86666,86587,18029,59378
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",0,4821,13,0,0
"10","Catamarca","Cansino Ad5 nCoV",2582,0,1036,328,47921
"10","Catamarca","Moderna 010 mg mL",0,4948,2117,0,7339
"10","Catamarca","Moderna ARNm 020 mg mL",0,7718,24247,403,137870
"10","Catamarca","Pfizer BioNTech Comirnaty",0,33569,30755,863,92269
"10","Catamarca","Pfizer Bivariante BA 4 5",0,0,0,0,224
"10","Catamarca","Pfizer Pediátrica",0,38,63,45,14286
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",0,171292,157125,43,602
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",0,96759,73674,1649,29014
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",0,240456,220473,29269,92334
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",0,15549,789,0,0
"22","Chaco","Cansino Ad5 nCoV",11298,0,821,212,21191
"22","Chaco","Moderna 010 mg mL",0,3684,1428,0,9906
"22","Chaco","Moderna ARNm 020 mg mL",0,31600,70041,1400,169239
"22","Chaco","Pfizer BioNTech Comirnaty",0,69171,58335,7795,160645
"22","Chaco","Pfizer Bivariante BA 4 5",0,0,0,0,1678
"22","Chaco","Pfizer Pediátrica",0,796,320,248,3965
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",0,392018,312594,445,3451
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",0,258323,182010,4471,54701
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",0,132909,128769,20527,45903
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",0,11934,661,0,0
"26","Chubut","Cansino Ad5 nCoV",3583,0,366,52,5770
"26","Chubut","Moderna 010 mg mL",0,481,193,0,2076
"26","Chubut","Moderna ARNm 020 mg mL",0,21061,34071,1220,89635
"26","Chubut","Pfizer BioNTech Comirnaty",0,33444,40085,4516,146539
"26","Chubut","Pfizer Bivariante BA 4 5",0,0,0,0,1371
"26","Chubut","Pfizer Pediátrica",0,472,217,28,2551
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",0,173311,142083,174,939
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",0,136818,100180,905,15185
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",0,194134,185989,17688,161260
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",0,19892,492,0,0
"18","Corrientes","Cansino Ad5 nCoV",11267,0,287,71,40675
"18","Corrientes","Moderna 010 mg mL",0,9156,3031,0,16332
"18","Corrientes","Moderna ARNm 020 mg mL",0,28268,63218,393,316097
"18","Corrientes","Pfizer BioNTech Comirnaty",0,83323,81359,1794,273245
"18","Corrientes","Pfizer Bivariante BA 4 5",0,0,0,0,2329
"18","Corrientes","Pfizer Pediátrica",0,334,241,262,41240
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",0,428919,369530,66,2510
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",0,268507,194835,16,48854
"14","Córdoba","AstraZeneca ChAdOx1 S recombinante",0,809334,825051,183935,658698
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",0,44128,129,0,0
"14","Córdoba","Cansino Ad5 nCoV",38374,0,5737,33,11369
"14","Córdoba","Moderna 010 mg mL",0,6550,2802,0,36108
"14","Córdoba","Moderna ARNm 020 mg mL",0,50197,268829,37,925748
"14","Córdoba","Pfizer BioNTech Comirnaty",0,283708,258316,16565,722477
"14","Córdoba","Pfizer Bivariante BA 4 5",0,0,0,0,3940
"14","Córdoba","Pfizer Pediátrica",0,1748,1082,178,23776
"14","Córdoba","Sinopharm Vacuna SARSCOV 2 inactivada",0,1255765,1142742,513,8970
"14","Córdoba","Sputnik V COVID19 Instituto Gamaleya",0,940040,627725,4079,98747
"30","Entre Ríos","AstraZeneca ChAdOx1 S recombinante",0,292109,287570,72090,179318
"30","Entre Ríos","COVISHIELD ChAdOx1nCoV COVID 19",0,17389,375,0,0
"30","Entre Ríos","Cansino Ad5 nCoV",14039,0,501,14,5340
"30","Entre Ríos","Moderna 010 mg mL",0,2417,957,0,6398
"30","Entre Ríos","Moderna ARNm 020 mg mL",0,24172,86712,217,286238
"30","Entre Ríos","Pfizer BioNTech Comirnaty",0,98061,86396,7714,256381
"30","Entre Ríos","Pfizer Bivariante BA 4 5",0,0,0,0,1
"30","Entre Ríos","Pfizer Pediátrica",0,246,132,51,14579
"30","Entre Ríos","Sinopharm Vacuna SARSCOV 2 inactivada",0,484306,430395,304,1561
"30","Entre Ríos","Sputnik V COVID19 Instituto Gamaleya",0,325190,233651,3780,87204
"34","Formosa","AstraZeneca ChAdOx1 S recombinante",0,129565,156256,231065,77210
"34","Formosa","COVISHIELD ChAdOx1nCoV COVID 19",0,7392,8,0,0
"34","Formosa","Cansino Ad5 nCoV",7296,0,3,13,4794
"34","Formosa","Moderna 010 mg mL",0,3985,1193,0,11497
"34","Formosa","Moderna ARNm 020 mg mL",0,40755,9690,155,174961
"34","Formosa","Pfizer BioNTech Comirnaty",0,26570,56172,21470,85894
"34","Formosa","Pfizer Bivariante BA 4 5",0,0,0,0,121
"34","Formosa","Pfizer Pediátrica",0,30,88,116,11468
"34","Formosa","Sinopharm Vacuna SARSCOV 2 inactivada",0,235639,211071,372,445
"34","Formosa","Sputnik V COVID19 Instituto Gamaleya",0,138031,89208,2986,10073
"38","Jujuy","AstraZeneca ChAdOx1 S recombinante",0,165452,159485,31957,52753
"38","Jujuy","COVISHIELD ChAdOx1nCoV COVID 19",0,14043,295,0,0
"38","Jujuy","Cansino Ad5 nCoV",1725,0,1688,36,32539
"38","Jujuy","Moderna 010 mg mL",0,2944,1122,0,8157
"38","Jujuy","Moderna ARNm 020 mg mL",0,26952,43161,1542,200624
"38","Jujuy","Pfizer BioNTech Comirnaty",0,58110,72175,14713,159116
"38","Jujuy","Pfizer Bivariante BA 4 5",0,0,0,0,6802
"38","Jujuy","Pfizer Pediátrica",0,2570,912,178,14204
"38","Jujuy","Sinopharm Vacuna SARSCOV 2 inactivada",0,279223,219919,439,1467
"38","Jujuy","Sputnik V COVID19 Instituto Gamaleya",0,154357,125516,12803,38896
"42","La Pampa","AstraZeneca ChAdOx1 S recombinante",0,69657,76778,37248,46108
"42","La Pampa","COVISHIELD ChAdOx1nCoV COVID 19",0,4601,0,0,0
"42","La Pampa","Cansino Ad5 nCoV",2907,0,0,0,3250
"42","La Pampa","Moderna 010 mg mL",0,594,253,0,2394
"42","La Pampa","Moderna ARNm 020 mg mL",0,6367,26201,0,125863
"42","La Pampa","Pfizer BioNTech Comirnaty",0,27757,27420,4685,142383
"42","La Pampa","Pfizer Bivariante BA 4 5",0,0,0,0,1252
"42","La Pampa","Pfizer Pediátrica",0,199,110,0,5757
"42","La Pampa","Sinopharm Vacuna SARSCOV 2 inactivada",0,136106,131009,0,8
"42","La Pampa","Sputnik V COVID19 Instituto Gamaleya",0,89680,62256,330,20219
"46","La Rioja","AstraZeneca ChAdOx1 S recombinante",0,78773,79581,21300,30522
"46","La Rioja","COVISHIELD ChAdOx1nCoV COVID 19",0,7271,126,0,0
"46","La Rioja","Cansino Ad5 nCoV",3153,0,52,0,4426
"46","La Rioja","Moderna 010 mg mL",0,1330,492,0,3492
"46","La Rioja","Moderna ARNm 020 mg mL",0,10479,27019,1892,112879
"46","La Rioja","Pfizer BioNTech Comirnaty",0,30336,35352,10361,104023
"46","La Rioja","Pfizer Bivariante BA 4 5",0,0,0,0,4
"46","La Rioja","Pfizer Pediátrica",0,58,51,425,5720
