"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",dosis_unica_cantidad,primera_dosis_cantidad,segunda_dosis_cantidad,dosis_adicional_cantidad,dosis_refuerzo_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",0,3648639,4022661,832866,1121850
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",0,251417,383,0,0
"06","Buenos Aires","Cansino Ad5 nCoV",90329,0,7732,1632,110486
"06","Buenos Aires","Moderna 010 mg mL",0,48802,26933,0,159080
"06","Buenos Aires","Moderna ARNm 020 mg mL",0,426847,1263770,3185,4545496
"06","Buenos Aires","Moderna Bivariante BA 4 5",0,0,0,0,13913
"06","Buenos Aires","Pfizer BioNTech Comirnaty",0,1374173,1452174,77612,5405287
"06","Buenos Aires","Pfizer Bivariante BA 4 5",0,0,0,0,187252
"06","Buenos Aires","Pfizer Pediátrica",0,20638,10718,141141,1899
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",0,5956347,5269539,1662,12277
"06","Buenos Aires","Sputnik Light",193,0,471,0,2111
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",0,4315831,2693179,6256,859728
"02","CABA","AstraZeneca ChAdOx1 S recombinante",0,728385,763032,204551,506925
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",0,65728,197,0,0
"02","CABA","Cansino Ad5 nCoV",29924,0,1673,44,51050
"02","CABA","Moderna 010 mg mL",0,15118,8148,0,60701
"02","CABA","Moderna ARNm 020 mg mL",0,36606,279963,1489,2064028
"02","CABA","Moderna Bivariante BA 4 5",0,0,1,0,724
"02","CABA","Pfizer BioNTech Comirnaty",0,193583,220444,62873,1286061
"02","CABA","Pfizer Bivariante BA 4 5",0,0,1,0,144328
"02","CABA","Pfizer Pediátrica",0,2884,2043,1668,89105
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",0,1019257,967966,1664,5418
"02","CABA","Sputnik Light",90,0,162,0,48
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",0,896672,627500,231,14076
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",0,86669,86598,18029,59901
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",0,4821,13,0,0
"10","Catamarca","Cansino Ad5 nCoV",2583,0,1045,328,48467
"10","Catamarca","Moderna 010 mg mL",0,5469,2679,0,12237
"10","Catamarca","Moderna ARNm 020 mg mL",0,7721,24262,403,139444
"10","Catamarca","Moderna Bivariante BA 4 5",0,57,12,0,2349
"10","Catamarca","Pfizer BioNTech Comirnaty",0,33579,30804,863,95945
"10","Catamarca","Pfizer Bivariante BA 4 5",0,0,2,0,6578
"10","Catamarca","Pfizer Pediátrica",0,43,78,51,15305
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",0,171475,157509,43,641
"10","Catamarca","Sputnik Light",2,0,1,0,287
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",0,96760,73682,1649,29201
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",0,240497,220557,29269,92505
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",0,15550,789,0,0
"22","Chaco","Cansino Ad5 nCoV",11404,0,821,212,21307
"22","Chaco","Moderna 010 mg mL",0,4539,2237,0,15187
"22","Chaco","Moderna ARNm 020 mg mL",0,31712,70245,1400,172990
"22","Chaco","Moderna Bivariante BA 4 5",0,0,3,0,2386
"22","Chaco","Pfizer BioNTech Comirnaty",0,69384,58642,7795,162774
"22","Chaco","Pfizer Bivariante BA 4 5",0,3,5,0,12084
"22","Chaco","Pfizer Pediátrica",0,807,331,251,4174
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",0,392752,313971,445,3607
"22","Chaco","Sputnik Light",27,0,41,0,248
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",0,258359,182083,4471,54769
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",0,132916,128775,20527,45926
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",0,11936,662,0,0
"26","Chubut","Cansino Ad5 nCoV",3585,0,366,52,5772
"26","Chubut","Moderna 010 mg mL",0,621,406,0,3554
"26","Chubut","Moderna ARNm 020 mg mL",0,21126,34135,1220,89868
