"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",dosis_unica_cantidad,primera_dosis_cantidad,segunda_dosis_cantidad,dosis_adicional_cantidad,dosis_refuerzo_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",0,3648653,4022678,832866,1121860
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",0,251417,383,0,0
"06","Buenos Aires","Cansino Ad5 nCoV",90330,0,7732,1632,110490
"06","Buenos Aires","Moderna 010 mg mL",0,49919,28477,0,164177
"06","Buenos Aires","Moderna ARNm 020 mg mL",0,426882,1263829,3185,4548223
"06","Buenos Aires","Moderna Bivariante BA 4 5",0,0,0,0,56412
"06","Buenos Aires","Pfizer BioNTech Comirnaty",0,1374221,1452302,77612,5406719
"06","Buenos Aires","Pfizer Bivariante BA 4 5",0,0,0,0,214167
"06","Buenos Aires","Pfizer Pediátrica",0,20643,10735,141162,2031
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",0,5956881,5270677,1662,12503
"06","Buenos Aires","Sputnik Light",328,0,849,0,5822
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",0,4315834,2693179,6256,859737
"02","CABA","AstraZeneca ChAdOx1 S recombinante",0,728395,763036,204550,506939
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",0,65728,197,0,0
"02","CABA","Cansino Ad5 nCoV",29924,0,1673,44,51051
"02","CABA","Moderna 010 mg mL",0,15554,8726,0,61271
"02","CABA","Moderna ARNm 020 mg mL",0,36663,280025,1489,2064328
"02","CABA","Moderna Bivariante BA 4 5",0,0,1,0,2193
"02","CABA","Pfizer BioNTech Comirnaty",0,193587,220456,62872,1286142
"02","CABA","Pfizer Bivariante BA 4 5",0,0,2,0,174494
"02","CABA","Pfizer Pediátrica",0,2888,2054,1676,89318
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",0,1019392,968215,1664,5441
"02","CABA","Sputnik Light",162,0,226,0,69
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",0,896673,627499,231,14079
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",0,86669,86598,18029,59921
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",0,4821,13,0,0
"10","Catamarca","Cansino Ad5 nCoV",2585,0,1048,328,48542
"10","Catamarca","Moderna 010 mg mL",0,5529,2782,0,12603
"10","Catamarca","Moderna ARNm 020 mg mL",0,7722,24266,403,140969
"10","Catamarca","Moderna Bivariante BA 4 5",0,57,12,0,3505
"10","Catamarca","Pfizer BioNTech Comirnaty",0,33582,30809,863,96897
"10","Catamarca","Pfizer Bivariante BA 4 5",0,0,3,0,9542
"10","Catamarca","Pfizer Pediátrica",0,43,82,51,15481
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",0,171500,157565,43,648
"10","Catamarca","Sputnik Light",2,0,1,0,288
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",0,96759,73685,1649,29507
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",0,240515,220614,29269,92626
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",0,15550,789,0,0
"22","Chaco","Cansino Ad5 nCoV",11406,0,821,212,21324
"22","Chaco","Moderna 010 mg mL",0,4671,2377,0,16765
"22","Chaco","Moderna ARNm 020 mg mL",0,31714,70269,1400,173488
"22","Chaco","Moderna Bivariante BA 4 5",0,0,3,0,3337
"22","Chaco","Pfizer BioNTech Comirnaty",0,69465,58718,7795,163626
"22","Chaco","Pfizer Bivariante BA 4 5",0,5,14,0,16809
"22","Chaco","Pfizer Pediátrica",0,807,332,251,4191
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",0,392969,314261,445,3688
"22","Chaco","Sputnik Light",39,0,74,0,425
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",0,258368,182104,4471,54821
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",0,132917,128777,20527,45930
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",0,11936,662,0,0
"26","Chubut","Cansino Ad5 nCoV",3585,0,366,52,5772
"26","Chubut","Moderna 010 mg mL",0,666,457,0,3681
"26","Chubut","Moderna ARNm 020 mg mL",0,21131,34141,1220,89903
"26","Chubut","Moderna Bivariante BA 4 5",0,0,3,0,4927
"26","Chubut","Pfizer BioNTech Comirnaty",0,33470,40124,4516,146946
"26","Chubut","Pfizer Bivariante BA 4 5",0,1,4,0,11447
"26","Chubut","Pfizer Pediátrica",0,482,230,28,2706
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",0,173429,142348,174,1017
