"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",dosis_unica_cantidad,primera_dosis_cantidad,segunda_dosis_cantidad,dosis_adicional_cantidad,dosis_refuerzo_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",0,3648456,4022448,832867,1121182
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",0,251406,382,0,0
"06","Buenos Aires","Cansino Ad5 nCoV",90305,0,7732,1530,110364
"06","Buenos Aires","Moderna 010 mg mL",0,45139,21970,0,129271
"06","Buenos Aires","Moderna ARNm 020 mg mL",0,426099,1262543,3185,4509784
"06","Buenos Aires","Pfizer BioNTech Comirnaty",0,1373265,1450601,77612,5392357
"06","Buenos Aires","Pfizer Bivariante BA 4 5",0,0,0,0,59202
"06","Buenos Aires","Pfizer Pediátrica",0,20469,10365,139813,2
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",0,5954709,5266042,1662,11063
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",0,4315703,2693071,6256,856359
"02","CABA","AstraZeneca ChAdOx1 S recombinante",0,728354,762986,204555,506876
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",0,65727,197,0,0
"02","CABA","Cansino Ad5 nCoV",29924,0,1673,44,51041
"02","CABA","Moderna 010 mg mL",0,13893,6667,0,55416
"02","CABA","Moderna ARNm 020 mg mL",0,36420,279744,1489,2062565
"02","CABA","Pfizer BioNTech Comirnaty",0,193545,220369,62876,1285426
"02","CABA","Pfizer Bivariante BA 4 5",0,0,0,0,80552
"02","CABA","Pfizer Pediátrica",0,2842,2002,1614,87925
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",0,1018954,967405,1664,5371
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",0,896669,627490,231,14068
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",0,86668,86591,18029,59386
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",0,4821,13,0,0
"10","Catamarca","Cansino Ad5 nCoV",2582,0,1036,328,47925
"10","Catamarca","Moderna 010 mg mL",0,5121,2274,0,8825
"10","Catamarca","Moderna ARNm 020 mg mL",0,7718,24250,403,138504
"10","Catamarca","Pfizer BioNTech Comirnaty",0,33574,30768,863,93936
"10","Catamarca","Pfizer Bivariante BA 4 5",0,0,0,0,2287
"10","Catamarca","Pfizer Pediátrica",0,41,66,45,14603
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",0,171321,157186,43,605
