"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",dosis_unica_cantidad,primera_dosis_cantidad,segunda_dosis_cantidad,dosis_adicional_cantidad,dosis_refuerzo_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",0,3648597,4022617,832867,1121826
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",0,251416,383,0,0
"06","Buenos Aires","Cansino Ad5 nCoV",90328,0,7732,1632,110484
"06","Buenos Aires","Moderna 010 mg mL",0,47242,24642,0,148537
"06","Buenos Aires","Moderna ARNm 020 mg mL",0,426693,1263570,3185,4535754
"06","Buenos Aires","Pfizer BioNTech Comirnaty",0,1373721,1451326,77612,5399654
"06","Buenos Aires","Pfizer Bivariante BA 4 5",0,0,0,0,89482
"06","Buenos Aires","Pfizer Pediátrica",0,20563,10556,140962,645
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",0,5955268,5267733,1662,11777
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",0,4315825,2693164,6256,859717
"02","CABA","AstraZeneca ChAdOx1 S recombinante",0,728363,762997,204554,506891
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",0,65727,197,0,0
"02","CABA","Cansino Ad5 nCoV",29924,0,1673,44,51042
"02","CABA","Moderna 010 mg mL",0,14349,7158,0,57985
"02","CABA","Moderna ARNm 020 mg mL",0,36420,279754,1489,2062909
"02","CABA","Pfizer BioNTech Comirnaty",0,193567,220420,62875,1285675
"02","CABA","Pfizer Bivariante BA 4 5",0,0,1,0,94000
"02","CABA","Pfizer Pediátrica",0,2849,2011,1624,88231
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",0,1018967,967466,1664,5372
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",0,896669,627492,231,14070
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",0,86668,86593,18029,59447
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",0,4821,13,0,0
"10","Catamarca","Cansino Ad5 nCoV",2582,0,1036,328,47959
"10","Catamarca","Moderna 010 mg mL",0,5212,2384,0,9844
"10","Catamarca","Moderna ARNm 020 mg mL",0,7718,24252,403,138605
"10","Catamarca","Pfizer BioNTech Comirnaty",0,33573,30772,863,94346
"10","Catamarca","Pfizer Bivariante BA 4 5",0,0,0,0,3149
"10","Catamarca","Pfizer Pediátrica",0,41,69,47,14794
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",0,171334,157229,43,605
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",0,96760,73677,1649,29048
