"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",dosis_unica_cantidad,primera_dosis_cantidad,segunda_dosis_cantidad,dosis_adicional_cantidad,dosis_refuerzo_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",0,3648656,4022680,832866,1121864
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",0,251418,383,0,0
"06","Buenos Aires","Cansino Ad5 nCoV",90332,0,7732,1632,110491
"06","Buenos Aires","Moderna 010 mg mL",0,51752,30975,0,178166
"06","Buenos Aires","Moderna ARNm 020 mg mL",0,426911,1263880,3185,4549932
"06","Buenos Aires","Moderna Bivariante BA 4 5",64,11,7,0,150341
"06","Buenos Aires","Pfizer BioNTech Comirnaty",0,1374301,1452426,77612,5407786
"06","Buenos Aires","Pfizer Bivariante BA 4 5",0,0,0,0,241346
"06","Buenos Aires","Pfizer Pediátrica",0,20648,10742,141168,2061
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",0,5957387,5271788,1662,12808
"06","Buenos Aires","Sputnik Light",409,0,1041,0,7712
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",0,4315839,2693189,6256,859741
"02","CABA","AstraZeneca ChAdOx1 S recombinante",0,728399,763045,204542,506963
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",0,65730,197,0,0
"02","CABA","Cansino Ad5 nCoV",29925,0,1673,44,51053
"02","CABA","Moderna 010 mg mL",0,16412,9569,0,63054
"02","CABA","Moderna ARNm 020 mg mL",0,36675,280053,1489,2064564
"02","CABA","Moderna Bivariante BA 4 5",8,728,334,0,54458
"02","CABA","Pfizer BioNTech Comirnaty",0,193593,220471,62867,1286290
"02","CABA","Pfizer Bivariante BA 4 5",0,0,2,0,207616
"02","CABA","Pfizer Pediátrica",0,2890,2055,1677,89403
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",0,1019496,968433,1664,5454
"02","CABA","Sputnik Light",166,0,230,0,76
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",0,896678,627504,231,14081
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",0,86672,86602,18029,59942
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",0,4822,13,0,0
"10","Catamarca","Cansino Ad5 nCoV",2587,0,1050,328,48692
"10","Catamarca","Moderna 010 mg mL",0,5653,2897,0,13057
"10","Catamarca","Moderna ARNm 020 mg mL",0,7724,24269,403,141351
"10","Catamarca","Moderna Bivariante BA 4 5",32,119,45,0,7745
"10","Catamarca","Pfizer BioNTech Comirnaty",0,33596,30811,863,97315
"10","Catamarca","Pfizer Bivariante BA 4 5",0,1,5,0,14201
"10","Catamarca","Pfizer Pediátrica",0,46,91,52,15578
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",0,171527,157625,43,667
"10","Catamarca","Sputnik Light",5,0,3,0,294
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",0,96759,73691,1649,29525
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",0,240528,220659,29269,92657
