"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",dosis_unica_cantidad,primera_dosis_cantidad,segunda_dosis_cantidad,dosis_adicional_cantidad,dosis_refuerzo_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",0,3648669,4022692,832866,1121871
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",0,251418,383,0,0
"06","Buenos Aires","Cansino Ad5 nCoV",90334,0,7732,1632,110492
"06","Buenos Aires","Moderna 010 mg mL",0,52531,31865,0,183246
"06","Buenos Aires","Moderna ARNm 020 mg mL",0,426931,1263916,3185,4551736
"06","Buenos Aires","Moderna Bivariante BA 4 5",286,19,13,0,554798
"06","Buenos Aires","Pfizer BioNTech Comirnaty",0,1374355,1452519,77612,5408357
"06","Buenos Aires","Pfizer Bivariante BA 4 5",0,0,0,0,247180
"06","Buenos Aires","Pfizer Pediátrica",0,20675,10766,141505,2077
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",0,5957633,5272114,1662,13078
"06","Buenos Aires","Sputnik Light",426,0,1081,0,7924
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",0,4315842,2693194,6256,859743
"02","CABA","AstraZeneca ChAdOx1 S recombinante",0,728406,763056,204531,506994
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",0,65740,198,0,0
"02","CABA","Cansino Ad5 nCoV",29925,0,1673,44,51056
"02","CABA","Moderna 010 mg mL",0,16552,9689,0,64370
"02","CABA","Moderna ARNm 020 mg mL",0,36693,280087,1488,2065704
"02","CABA","Moderna Bivariante BA 4 5",5148,1820,2888,0,250564
"02","CABA","Pfizer BioNTech Comirnaty",0,193600,220498,62864,1286573
"02","CABA","Pfizer Bivariante BA 4 5",0,0,2,0,231701
"02","CABA","Pfizer Pediátrica",0,2891,2057,1678,89478
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",0,1019522,968487,1664,5460
"02","CABA","Sputnik Light",175,0,233,0,78
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",0,896685,627510,231,14085
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",0,86677,86612,18029,59967
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",0,4822,13,0,0
"10","Catamarca","Cansino Ad5 nCoV",2587,0,1050,328,48704
"10","Catamarca","Moderna 010 mg mL",0,5674,2900,0,13083
"10","Catamarca","Moderna ARNm 020 mg mL",0,7725,24272,403,141536
"10","Catamarca","Moderna Bivariante BA 4 5",206,405,337,0,18443
"10","Catamarca","Pfizer BioNTech Comirnaty",0,33597,30819,863,97354
"10","Catamarca","Pfizer Bivariante BA 4 5",0,1,5,0,15534
"10","Catamarca","Pfizer Pediátrica",0,47,91,52,15654
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",0,171538,157654,43,667
"10","Catamarca","Sputnik Light",5,0,3,0,294
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",0,96760,73699,1649,29530
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",0,240532,220670,29269,92675
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",0,15556,791,0,0
"22","Chaco","Cansino Ad5 nCoV",11410,0,823,212,21369
"22","Chaco","Moderna 010 mg mL",0,4760,2477,0,17335
"22","Chaco","Moderna ARNm 020 mg mL",0,31723,70299,1400,174131
"22","Chaco","Moderna Bivariante BA 4 5",794,647,362,0,33315
"22","Chaco","Pfizer BioNTech Comirnaty",0,69533,58823,7795,163920
"22","Chaco","Pfizer Bivariante BA 4 5",0,6,25,0,17969
"22","Chaco","Pfizer Pediátrica",0,811,336,252,4203
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",0,393549,314783,445,3753
"22","Chaco","Sputnik Light",51,0,82,0,589
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",0,258380,182129,4471,54835
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",0,132925,128788,20527,45939
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",0,11936,662,0,0
"26","Chubut","Cansino Ad5 nCoV",3587,0,366,52,5776
"26","Chubut","Moderna 010 mg mL",0,707,516,0,3846
"26","Chubut","Moderna ARNm 020 mg mL",0,21141,34159,1220,89959
"26","Chubut","Moderna Bivariante BA 4 5",382,104,87,0,21527
"26","Chubut","Pfizer BioNTech Comirnaty",0,33500,40170,4516,147022
"26","Chubut","Pfizer Bivariante BA 4 5",0,1,4,0,11497
"26","Chubut","Pfizer Pediátrica",0,483,230,28,2715
