"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",dosis_unica_cantidad,primera_dosis_cantidad,segunda_dosis_cantidad,dosis_adicional_cantidad,dosis_refuerzo_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",0,3648632,4022655,832866,1121843
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",0,251417,383,0,0
"06","Buenos Aires","Cansino Ad5 nCoV",90329,0,7732,1632,110487
"06","Buenos Aires","Moderna 010 mg mL",0,48527,26530,0,157379
"06","Buenos Aires","Moderna ARNm 020 mg mL",0,426813,1263734,3185,4544997
"06","Buenos Aires","Moderna Bivariante BA 4 5",0,0,0,0,6646
"06","Buenos Aires","Pfizer BioNTech Comirnaty",0,1374134,1452095,77612,5404873
"06","Buenos Aires","Pfizer Bivariante BA 4 5",0,0,0,0,171489
"06","Buenos Aires","Pfizer Pediátrica",0,20633,10700,141114,1737
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",0,5956123,5269130,1662,12147
"06","Buenos Aires","Sputnik Light",151,0,345,0,1407
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",0,4315830,2693176,6256,859722
"02","CABA","AstraZeneca ChAdOx1 S recombinante",0,728377,763026,204551,506920
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",0,65728,197,0,0
"02","CABA","Cansino Ad5 nCoV",29925,0,1673,44,51047
"02","CABA","Moderna 010 mg mL",0,14990,7969,0,60550
"02","CABA","Moderna ARNm 020 mg mL",0,36571,279925,1489,2063897
"02","CABA","Moderna Bivariante BA 4 5",0,0,0,0,497
"02","CABA","Pfizer BioNTech Comirnaty",0,193582,220444,62873,1286034
"02","CABA","Pfizer Bivariante BA 4 5",0,0,1,0,130968
"02","CABA","Pfizer Pediátrica",0,2883,2039,1664,89048
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",0,1019215,967889,1664,5413
"02","CABA","Sputnik Light",63,0,127,0,37
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",0,896672,627499,231,14076
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",0,86668,86598,18029,59876
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",0,4821,13,0,0
"10","Catamarca","Cansino Ad5 nCoV",2583,0,1042,328,48435
"10","Catamarca","Moderna 010 mg mL",0,5442,2626,0,12129
"10","Catamarca","Moderna ARNm 020 mg mL",0,7721,24261,403,139337
"10","Catamarca","Moderna Bivariante BA 4 5",0,57,12,0,1527
"10","Catamarca","Pfizer BioNTech Comirnaty",0,33578,30798,863,95320
"10","Catamarca","Pfizer Bivariante BA 4 5",0,0,1,0,5804
"10","Catamarca","Pfizer Pediátrica",0,43,77,51,15263
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",0,171461,157489,43,631
"10","Catamarca","Sputnik Light",2,0,1,0,287
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",0,96760,73681,1649,29140
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",0,240495,220545,29269,92465
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",0,15550,789,0,0
"22","Chaco","Cansino Ad5 nCoV",11399,0,821,212,21287
"22","Chaco","Moderna 010 mg mL",0,4490,2179,0,14949
"22","Chaco","Moderna ARNm 020 mg mL",0,31706,70219,1400,172412
"22","Chaco","Moderna Bivariante BA 4 5",0,0,3,0,1681
"22","Chaco","Pfizer BioNTech Comirnaty",0,69330,58583,7795,162579
"22","Chaco","Pfizer Bivariante BA 4 5",0,2,4,0,10289
"22","Chaco","Pfizer Pediátrica",0,807,328,251,4173
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",0,392619,313740,445,3589
"22","Chaco","Sputnik Light",25,0,37,0,185
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",0,258357,182076,4471,54754
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",0,132915,128773,20527,45917
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",0,11936,662,0,0
"26","Chubut","Cansino Ad5 nCoV",3585,0,366,52,5772
"26","Chubut","Moderna 010 mg mL",0,619,395,0,3534
"26","Chubut","Moderna ARNm 020 mg mL",0,21121,34133,1220,89857
"26","Chubut","Moderna Bivariante BA 4 5",0,0,0,0,1911
"26","Chubut","Pfizer BioNTech Comirnaty",0,33468,40121,4516,146926
"26","Chubut","Pfizer Bivariante BA 4 5",0,1,3,0,7360
"26","Chubut","Pfizer Pediátrica",0,479,229,28,2652
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",0,173406,142276,174,981
"26","Chubut","Sputnik Light",20,0,26,0,71
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",0,136828,100187,905,15188
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",0,194146,186023,17688,161345
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",0,19893,493,0,0
"18","Corrientes","Cansino Ad5 nCoV",11269,0,288,71,40833
"18","Corrientes","Moderna 010 mg mL",0,10514,4093,0,24047
"18","Corrientes","Moderna ARNm 020 mg mL",0,28283,63278,393,323182
"18","Corrientes","Moderna Bivariante BA 4 5",0,0,1,0,986
"18","Corrientes","Pfizer BioNTech Comirnaty",0,83373,81524,1794,274747
"18","Corrientes","Pfizer Bivariante BA 4 5",0,1,0,0,15264
"18","Corrientes","Pfizer Pediátrica",0,375,251,262,42533
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",0,429088,370161,66,2537
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",0,268513,194853,16,48878
"14","Córdoba","AstraZeneca ChAdOx1 S recombinante",0,809358,825090,183920,658737
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",0,44130,129,0,0
"14","Córdoba","Cansino Ad5 nCoV",38402,0,5736,33,11375
"14","Córdoba","Moderna 010 mg mL",0,7819,4522,0,56931
"14","Córdoba","Moderna ARNm 020 mg mL",0,50353,269003,37,927327
"14","Córdoba","Moderna Bivariante BA 4 5",0,0,0,0,2245
"14","Córdoba","Pfizer BioNTech Comirnaty",0,283911,258685,16564,725128
"14","Córdoba","Pfizer Bivariante BA 4 5",0,0,0,0,33699
