"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",dosis_unica_cantidad,primera_dosis_cantidad,segunda_dosis_cantidad,dosis_adicional_cantidad,dosis_refuerzo_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",0,3648439,4022427,832867,1121174
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",0,251406,382,0,0
"06","Buenos Aires","Cansino Ad5 nCoV",90305,0,7732,1530,110362
"06","Buenos Aires","Moderna 010 mg mL",0,42526,18861,0,112870
"06","Buenos Aires","Moderna ARNm 020 mg mL",0,425996,1262367,3185,4495802
"06","Buenos Aires","Pfizer BioNTech Comirnaty",0,1372924,1449808,77612,5383914
"06","Buenos Aires","Pfizer Bivariante BA 4 5",0,0,0,0,9331
"06","Buenos Aires","Pfizer Pediátrica",0,20413,10231,138629,2
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",0,5954677,5265873,1662,11057
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",0,4315699,2693064,6256,856352
"02","CABA","AstraZeneca ChAdOx1 S recombinante",0,728338,762955,204559,506828
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",0,65724,197,0,0
"02","CABA","Cansino Ad5 nCoV",29922,0,1672,44,51029
"02","CABA","Moderna 010 mg mL",0,12849,5853,0,49781
"02","CABA","Moderna ARNm 020 mg mL",0,36407,279715,1489,2061212
"02","CABA","Pfizer BioNTech Comirnaty",0,193391,220074,62878,1282560
"02","CABA","Pfizer Bivariante BA 4 5",0,0,0,0,40560
"02","CABA","Pfizer Pediátrica",0,2707,1976,1594,86727
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",0,1018913,967252,1664,5364
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",0,896665,627488,231,14059
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",0,86666,86587,18029,59378
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",0,4821,13,0,0
