"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",dosis_unica_cantidad,primera_dosis_cantidad,segunda_dosis_cantidad,dosis_adicional_cantidad,dosis_refuerzo_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",0,3648409,4022394,832867,1121154
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",0,251406,382,0,0
"06","Buenos Aires","Cansino Ad5 nCoV",90303,0,7732,1530,110355
"06","Buenos Aires","Moderna 010 mg mL",0,39020,15118,0,55177
"06","Buenos Aires","Moderna ARNm 020 mg mL",0,425856,1261987,3185,4461716
"06","Buenos Aires","Pfizer BioNTech Comirnaty",0,1372514,1448752,77612,5341698
"06","Buenos Aires","Pfizer Pediátrica",0,20235,10000,137056,2
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",0,5954622,5265695,1662,11039
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",0,4315695,2693055,6256,856340
"02","CABA","AstraZeneca ChAdOx1 S recombinante",0,728315,762924,204563,506780
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",0,65720,197,0,0
"02","CABA","Cansino Ad5 nCoV",29924,0,1672,44,51027
"02","CABA","Moderna 010 mg mL",0,11896,5003,0,39898
"02","CABA","Moderna ARNm 020 mg mL",0,36379,279659,1489,2058856
"02","CABA","Pfizer BioNTech Comirnaty",0,193223,219820,62878,1277057
"02","CABA","Pfizer Pediátrica",0,2648,1959,1579,85776
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",0,1018883,967075,1665,5351
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",0,896659,627478,231,14049
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",0,86664,86583,18029,59372
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",0,4821,13,0,0
"10","Catamarca","Cansino Ad5 nCoV",2582,0,1036,328,47919
"10","Catamarca","Moderna 010 mg mL",0,4832,1988,0,6838
"10","Catamarca","Moderna ARNm 020 mg mL",0,7718,24240,403,135972
"10","Catamarca","Pfizer BioNTech Comirnaty",0,33563,30745,863,90360
"10","Catamarca","Pfizer Pediátrica",0,34,56,42,14143
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",0,171276,157098,43,599
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",0,96760,73674,1649,29010
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",0,240440,220443,29269,92308
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",0,15548,789,0,0
"22","Chaco","Cansino Ad5 nCoV",11295,0,821,212,21178
"22","Chaco","Moderna 010 mg mL",0,3471,1234,0,7867
"22","Chaco","Moderna ARNm 020 mg mL",0,31580,69993,1400,168330
"22","Chaco","Pfizer BioNTech Comirnaty",0,69072,58197,7795,158614
"22","Chaco","Pfizer Pediátrica",0,795,318,248,3955
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",0,391908,312398,445,3425
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",0,258313,181982,4471,54695
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",0,132905,128767,20527,45889
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",0,11934,661,0,0
"26","Chubut","Cansino Ad5 nCoV",3584,0,365,52,5767
"26","Chubut","Moderna 010 mg mL",0,431,121,0,967
"26","Chubut","Moderna ARNm 020 mg mL",0,21054,34063,1220,89442
