"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",dosis_unica_cantidad,primera_dosis_cantidad,segunda_dosis_cantidad,dosis_adicional_cantidad,dosis_refuerzo_cantidad
"06","Buenos Aires","ARVAC proteina RBD gamma omicron BA 4 5",0,0,0,0,1
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",0,3648673,4022694,832866,1121875
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",0,251416,383,0,0
"06","Buenos Aires","Cansino Ad5 nCoV",90334,0,7732,1632,110495
"06","Buenos Aires","Moderna 010 mg mL",0,52541,31876,0,183279
"06","Buenos Aires","Moderna ARNm 020 mg mL",0,426932,1263918,3185,4551787
"06","Buenos Aires","Moderna Bivariante BA 4 5",298,22,16,0,601519
"06","Buenos Aires","Moderna Monovalente XBB 1 5",829,114,10,0,272
"06","Buenos Aires","Pfizer BioNTech Comirnaty",0,1374363,1452531,77612,5408371
"06","Buenos Aires","Pfizer Bivariante BA 4 5",0,2,0,0,458617
"06","Buenos Aires","Pfizer Monovalente XBB 1 5",5327,113,249,0,164
"06","Buenos Aires","Pfizer Pediátrica",0,20675,10766,141505,2079
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",0,5957635,5272116,1662,13079
"06","Buenos Aires","Sputnik Light",426,0,1081,0,7924
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",0,4315843,2693196,6256,859744
"02","CABA","ARVAC proteina RBD gamma omicron BA 4 5",0,0,0,0,33
"02","CABA","AstraZeneca ChAdOx1 S recombinante",0,728435,763080,204528,507034
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",0,65740,198,0,0
"02","CABA","Cansino Ad5 nCoV",29928,0,1673,44,51065
"02","CABA","Moderna 010 mg mL",0,16555,9693,0,64377
"02","CABA","Moderna ARNm 020 mg mL",0,36709,280102,1488,2065936
"02","CABA","Moderna Bivariante BA 4 5",5519,1896,3127,0,262692
"02","CABA","Moderna Monovalente XBB 1 5",14,1134,783,0,2775
"02","CABA","Pfizer BioNTech Comirnaty",0,193605,220507,62863,1286643
"02","CABA","Pfizer Bivariante BA 4 5",0,9,3,0,353694
"02","CABA","Pfizer Monovalente XBB 1 5",395,36,112,0,14150
"02","CABA","Pfizer Pediátrica",0,2892,2058,1678,89478
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",0,1019531,968501,1664,5461
"02","CABA","Sputnik Light",175,0,234,0,78
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",0,896702,627550,231,14087
"10","Catamarca","ARVAC proteina RBD gamma omicron BA 4 5",0,0,0,0,12
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",0,86679,86618,18029,59973
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",0,4822,13,0,0
"10","Catamarca","Cansino Ad5 nCoV",2587,0,1050,328,48714
"10","Catamarca","Moderna 010 mg mL",0,5675,2902,0,13099
"10","Catamarca","Moderna ARNm 020 mg mL",0,7726,24274,403,141589
"10","Catamarca","Moderna Bivariante BA 4 5",219,433,355,0,19625
"10","Catamarca","Moderna Monovalente XBB 1 5",4,60,38,0,272
"10","Catamarca","Pfizer BioNTech Comirnaty",0,33600,30821,863,97367
"10","Catamarca","Pfizer Bivariante BA 4 5",0,3,5,0,23366
