"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",dosis_unica_cantidad,primera_dosis_cantidad,segunda_dosis_cantidad,dosis_adicional_cantidad,dosis_refuerzo_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",0,3648447,4022435,832867,1121176
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",0,251406,382,0,0
"06","Buenos Aires","Cansino Ad5 nCoV",90305,0,7732,1530,110362
"06","Buenos Aires","Moderna 010 mg mL",0,43569,20047,0,120103
"06","Buenos Aires","Moderna ARNm 020 mg mL",0,426037,1262450,3185,4501995
"06","Buenos Aires","Pfizer BioNTech Comirnaty",0,1373062,1450142,77612,5388331
"06","Buenos Aires","Pfizer Bivariante BA 4 5",0,0,0,0,30423
"06","Buenos Aires","Pfizer Pediátrica",0,20436,10287,139051,2
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",0,5954694,5265938,1662,11057
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",0,4315701,2693067,6256,856354
"02","CABA","AstraZeneca ChAdOx1 S recombinante",0,728338,762961,204558,506844
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",0,65725,197,0,0
"02","CABA","Cansino Ad5 nCoV",29924,0,1673,44,51034
"02","CABA","Moderna 010 mg mL",0,13275,6170,0,52220
"02","CABA","Moderna ARNm 020 mg mL",0,36412,279720,1489,2061780
"02","CABA","Pfizer BioNTech Comirnaty",0,193458,220187,62878,1283658
"02","CABA","Pfizer Bivariante BA 4 5",0,0,0,0,56446
"02","CABA","Pfizer Pediátrica",0,2781,1990,1606,87116
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",0,1018930,967302,1664,5367
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",0,896665,627485,231,14063
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",0,86666,86587,18029,59382
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",0,4821,13,0,0
"10","Catamarca","Cansino Ad5 nCoV",2582,0,1036,328,47923
"10","Catamarca","Moderna 010 mg mL",0,5020,2182,0,7851
"10","Catamarca","Moderna ARNm 020 mg mL",0,7718,24250,403,138238
"10","Catamarca","Pfizer BioNTech Comirnaty",0,33573,30760,863,93275
"10","Catamarca","Pfizer Bivariante BA 4 5",0,0,0,0,543
"10","Catamarca","Pfizer Pediátrica",0,38,63,45,14308
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",0,171306,157140,43,604
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",0,96759,73675,1649,29016
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",0,240461,220481,29269,92350
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",0,15550,789,0,0
"22","Chaco","Cansino Ad5 nCoV",11299,0,821,212,21197
"22","Chaco","Moderna 010 mg mL",0,3794,1541,0,10690
"22","Chaco","Moderna ARNm 020 mg mL",0,31616,70061,1400,169469
"22","Chaco","Pfizer BioNTech Comirnaty",0,69201,58389,7795,161146
"22","Chaco","Pfizer Bivariante BA 4 5",0,0,0,0,3023
"22","Chaco","Pfizer Pediátrica",0,797,321,248,3969
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",0,392072,312693,445,3460
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",0,258328,182022,4471,54706
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",0,132909,128770,20527,45904
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",0,11934,661,0,0
"26","Chubut","Cansino Ad5 nCoV",3583,0,366,52,5772
"26","Chubut","Moderna 010 mg mL",0,501,236,0,2354
"26","Chubut","Moderna ARNm 020 mg mL",0,21066,34080,1220,89715
"26","Chubut","Pfizer BioNTech Comirnaty",0,33449,40097,4516,146683
"26","Chubut","Pfizer Bivariante BA 4 5",0,0,0,0,2556
"26","Chubut","Pfizer Pediátrica",0,474,220,28,2563
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",0,173319,142108,174,946
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",0,136820,100182,905,15187
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",0,194135,185991,17688,161269
