"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",dosis_unica_cantidad,primera_dosis_cantidad,segunda_dosis_cantidad,dosis_adicional_cantidad,dosis_refuerzo_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",0,3648410,4022396,832867,1121156
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",0,251406,382,0,0
"06","Buenos Aires","Cansino Ad5 nCoV",90304,0,7732,1530,110357
"06","Buenos Aires","Moderna 010 mg mL",0,39408,15508,0,62033
"06","Buenos Aires","Moderna ARNm 020 mg mL",0,425867,1262014,3185,4464920
"06","Buenos Aires","Pfizer BioNTech Comirnaty",0,1372538,1448831,77612,5346588
"06","Buenos Aires","Pfizer Pediátrica",0,20246,10019,137173,2
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",0,5954624,5265719,1662,11039
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",0,4315695,2693055,6256,856341
"02","CABA","AstraZeneca ChAdOx1 S recombinante",0,728316,762931,204563,506785
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",0,65722,197,0,0
"02","CABA","Cansino Ad5 nCoV",29924,0,1672,44,51027
"02","CABA","Moderna 010 mg mL",0,12037,5107,0,42899
"02","CABA","Moderna ARNm 020 mg mL",0,36379,279670,1489,2059292
"02","CABA","Pfizer BioNTech Comirnaty",0,193237,219834,62878,1278704
"02","CABA","Pfizer Pediátrica",0,2649,1959,1580,85819
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",0,1018885,967100,1665,5352
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",0,896659,627477,231,14050
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",0,86664,86583,18029,59373
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",0,4821,13,0,0
"10","Catamarca","Cansino Ad5 nCoV",2582,0,1036,328,47919
"10","Catamarca","Moderna 010 mg mL",0,4852,2018,0,6913
"10","Catamarca","Moderna ARNm 020 mg mL",0,7718,24241,403,136398
"10","Catamarca","Pfizer BioNTech Comirnaty",0,33563,30746,863,90669
"10","Catamarca","Pfizer Pediátrica",0,34,56,42,14157
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",0,171276,157102,43,599
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",0,96760,73674,1649,29010
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",0,240444,220445,29269,92314
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",0,15548,789,0,0
"22","Chaco","Cansino Ad5 nCoV",11295,0,821,212,21180
"22","Chaco","Moderna 010 mg mL",0,3498,1266,0,8262
"22","Chaco","Moderna ARNm 020 mg mL",0,31585,70002,1400,168398
"22","Chaco","Pfizer BioNTech Comirnaty",0,69082,58222,7795,159169
"22","Chaco","Pfizer Pediátrica",0,795,318,248,3957
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",0,391929,312425,445,3427
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",0,258313,181984,4471,54696
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",0,132906,128767,20527,45890
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",0,11934,661,0,0
"26","Chubut","Cansino Ad5 nCoV",3584,0,365,52,5767
"26","Chubut","Moderna 010 mg mL",0,442,128,0,1125
