"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",dosis_unica_cantidad,primera_dosis_cantidad,segunda_dosis_cantidad,dosis_adicional_cantidad,dosis_refuerzo_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",0,3648617,4022637,832866,1121828
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",0,251416,383,0,0
"06","Buenos Aires","Cansino Ad5 nCoV",90328,0,7732,1632,110485
"06","Buenos Aires","Moderna 010 mg mL",0,48225,26146,0,154716
"06","Buenos Aires","Moderna ARNm 020 mg mL",0,426746,1263672,3185,4542351
"06","Buenos Aires","Moderna Bivariante BA 4 5",0,0,0,0,353
"06","Buenos Aires","Pfizer BioNTech Comirnaty",0,1373940,1451708,77612,5401623
"06","Buenos Aires","Pfizer Bivariante BA 4 5",0,0,0,0,121937
"06","Buenos Aires","Pfizer Pediátrica",0,20594,10637,141013,1059
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",0,5955503,5268081,1662,11873
"06","Buenos Aires","Sputnik Light",29,0,51,0,155
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",0,4315828,2693173,6256,859716
"02","CABA","AstraZeneca ChAdOx1 S recombinante",0,728367,763008,204553,506904
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",0,65727,197,0,0
"02","CABA","Cansino Ad5 nCoV",29926,0,1673,44,51043
"02","CABA","Moderna 010 mg mL",0,14804,7669,0,60329
"02","CABA","Moderna ARNm 020 mg mL",0,36489,279835,1489,2063622
"02","CABA","Pfizer BioNTech Comirnaty",0,193578,220436,62873,1285946
"02","CABA","Pfizer Bivariante BA 4 5",0,0,1,0,109042
"02","CABA","Pfizer Pediátrica",0,2865,2029,1638,88632
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",0,1019048,967626,1664,5374
"02","CABA","Sputnik Light",0,0,0,0,1
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",0,896672,627495,231,14073
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",0,86668,86595,18029,59868
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",0,4821,13,0,0
"10","Catamarca","Cansino Ad5 nCoV",2582,0,1036,328,48068
"10","Catamarca","Moderna 010 mg mL",0,5368,2553,0,11512
"10","Catamarca","Moderna ARNm 020 mg mL",0,7721,24259,403,139160
"10","Catamarca","Moderna Bivariante BA 4 5",0,0,0,0,126
"10","Catamarca","Pfizer BioNTech Comirnaty",0,33577,30785,863,94762
"10","Catamarca","Pfizer Bivariante BA 4 5",0,0,0,0,4447
"10","Catamarca","Pfizer Pediátrica",0,43,75,50,15035
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",0,171373,157326,43,614
"10","Catamarca","Sputnik Light",0,0,1,0,125
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",0,96760,73677,1649,29079
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",0,240482,220507,29269,92373
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",0,15550,789,0,0
"22","Chaco","Cansino Ad5 nCoV",11396,0,821,212,21243
"22","Chaco","Moderna 010 mg mL",0,4317,2068,0,14387
"22","Chaco","Moderna ARNm 020 mg mL",0,31670,70166,1400,171166
"22","Chaco","Moderna Bivariante BA 4 5",0,0,0,0,319
"22","Chaco","Pfizer BioNTech Comirnaty",0,69241,58454,7795,161874
"22","Chaco","Pfizer Bivariante BA 4 5",0,0,3,0,7802
"22","Chaco","Pfizer Pediátrica",0,807,325,249,4083
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",0,392335,313282,445,3528
"22","Chaco","Sputnik Light",10,0,15,0,93
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",0,258346,182054,4471,54716
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",0,132914,128772,20527,45913
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",0,11935,661,0,0
