"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",dosis_unica_cantidad,primera_dosis_cantidad,segunda_dosis_cantidad,dosis_adicional_cantidad,dosis_refuerzo_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",0,3648655,4022680,832866,1121863
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",0,251418,383,0,0
"06","Buenos Aires","Cansino Ad5 nCoV",90331,0,7732,1632,110491
"06","Buenos Aires","Moderna 010 mg mL",0,51266,30373,0,173433
"06","Buenos Aires","Moderna ARNm 020 mg mL",0,426906,1263868,3185,4549765
"06","Buenos Aires","Moderna Bivariante BA 4 5",0,0,0,0,97109
"06","Buenos Aires","Pfizer BioNTech Comirnaty",0,1374282,1452414,77612,5407692
"06","Buenos Aires","Pfizer Bivariante BA 4 5",0,0,0,0,239786
"06","Buenos Aires","Pfizer Pediátrica",0,20647,10741,141167,2061
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",0,5957379,5271775,1662,12805
"06","Buenos Aires","Sputnik Light",408,0,1037,0,7702
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",0,4315839,2693186,6256,859741
"02","CABA","AstraZeneca ChAdOx1 S recombinante",0,728397,763039,204547,506946
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",0,65729,197,0,0
"02","CABA","Cansino Ad5 nCoV",29924,0,1673,44,51053
"02","CABA","Moderna 010 mg mL",0,16134,9269,0,62498
"02","CABA","Moderna ARNm 020 mg mL",0,36670,280050,1489,2064454
"02","CABA","Moderna Bivariante BA 4 5",0,399,214,0,36129
"02","CABA","Pfizer BioNTech Comirnaty",0,193592,220469,62871,1286224
"02","CABA","Pfizer Bivariante BA 4 5",0,0,2,0,190743
"02","CABA","Pfizer Pediátrica",0,2890,2055,1677,89385
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",0,1019486,968412,1664,5453
"02","CABA","Sputnik Light",166,0,230,0,76
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",0,896676,627503,231,14081
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",0,86672,86600,18029,59939
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",0,4822,13,0,0
"10","Catamarca","Cansino Ad5 nCoV",2587,0,1050,328,48680
"10","Catamarca","Moderna 010 mg mL",0,5646,2894,0,13044
"10","Catamarca","Moderna ARNm 020 mg mL",0,7724,24267,403,141311
"10","Catamarca","Moderna Bivariante BA 4 5",0,77,18,0,6252
"10","Catamarca","Pfizer BioNTech Comirnaty",0,33583,30810,863,97297
"10","Catamarca","Pfizer Bivariante BA 4 5",0,1,4,0,13422
"10","Catamarca","Pfizer Pediátrica",0,46,91,52,15578
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",0,171523,157618,43,665
"10","Catamarca","Sputnik Light",5,0,3,0,294
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",0,96759,73690,1649,29523
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",0,240525,220656,29269,92646
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",0,15551,790,0,0
"22","Chaco","Cansino Ad5 nCoV",11406,0,821,212,21353
"22","Chaco","Moderna 010 mg mL",0,4736,2468,0,17166
"22","Chaco","Moderna ARNm 020 mg mL",0,31720,70291,1400,173914
"22","Chaco","Moderna Bivariante BA 4 5",0,24,20,0,7291
"22","Chaco","Pfizer BioNTech Comirnaty",0,69498,58798,7795,163813
"22","Chaco","Pfizer Bivariante BA 4 5",0,6,21,0,17564
"22","Chaco","Pfizer Pediátrica",0,808,333,251,4196
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",0,393324,314668,445,3733
"22","Chaco","Sputnik Light",51,0,80,0,585
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",0,258374,182122,4471,54825
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",0,132919,128781,20527,45932
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",0,11936,662,0,0
"26","Chubut","Cansino Ad5 nCoV",3587,0,366,52,5777
"26","Chubut","Moderna 010 mg mL",0,697,499,0,3782
"26","Chubut","Moderna ARNm 020 mg mL",0,21136,34150,1220,89941
"26","Chubut","Moderna Bivariante BA 4 5",0,5,5,0,8316
"26","Chubut","Pfizer BioNTech Comirnaty",0,33498,40166,4516,146980
"26","Chubut","Pfizer Bivariante BA 4 5",0,1,4,0,11483
"26","Chubut","Pfizer Pediátrica",0,483,230,28,2713
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",0,173442,142382,174,1027
"26","Chubut","Sputnik Light",51,0,46,0,106
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",0,136833,100195,905,15190
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",0,194329,186152,17688,161667
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",0,19895,493,0,0
"18","Corrientes","Cansino Ad5 nCoV",11273,0,288,71,40835
"18","Corrientes","Moderna 010 mg mL",0,10843,4362,0,25159
"18","Corrientes","Moderna ARNm 020 mg mL",0,28290,63290,393,324126
"18","Corrientes","Moderna Bivariante BA 4 5",0,0,1,0,7145
"18","Corrientes","Pfizer BioNTech Comirnaty",0,83465,81674,1794,275239
"18","Corrientes","Pfizer Bivariante BA 4 5",0,1,3,0,25101
"18","Corrientes","Pfizer Pediátrica",0,390,261,262,42853
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",0,430270,370642,66,2559
"18","Corrientes","Sputnik Light",0,0,0,0,11
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",0,268528,195269,16,48889
"14","Córdoba","AstraZeneca ChAdOx1 S recombinante",0,809360,825110,183918,658774
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",0,44130,129,0,0
"14","Córdoba","Cansino Ad5 nCoV",38410,0,5735,33,11375
"14","Córdoba","Moderna 010 mg mL",0,8273,4964,0,58949
"14","Córdoba","Moderna ARNm 020 mg mL",0,50359,269014,37,927605
"14","Córdoba","Moderna Bivariante BA 4 5",0,0,0,0,11408
"14","Córdoba","Pfizer BioNTech Comirnaty",0,284156,259047,16564,728096
"14","Córdoba","Pfizer Bivariante BA 4 5",0,0,0,0,52400
"14","Córdoba","Pfizer Pediátrica",0,1771,1109,179,24684
"14","Córdoba","Sinopharm Vacuna SARSCOV 2 inactivada",0,1256891,1145036,512,9213
"14","Córdoba","Sputnik Light",37,0,8,0,17
"14","Córdoba","Sputnik V COVID19 Instituto Gamaleya",0,940038,627739,4081,98751
"30","Entre Ríos","AstraZeneca ChAdOx1 S recombinante",0,292127,287610,72090,179395
"30","Entre Ríos","COVISHIELD ChAdOx1nCoV COVID 19",0,17390,375,0,0
"30","Entre Ríos","Cansino Ad5 nCoV",14040,0,502,14,5347
"30","Entre Ríos","Moderna 010 mg mL",0,2895,1490,0,11523
"30","Entre Ríos","Moderna ARNm 020 mg mL",0,24213,86771,215,289359
"30","Entre Ríos","Moderna Bivariante BA 4 5",0,4,0,0,25
