"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",dosis_unica_cantidad,primera_dosis_cantidad,segunda_dosis_cantidad,dosis_adicional_cantidad,dosis_refuerzo_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",0,3648655,4022679,832866,1121863
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",0,251417,383,0,0
"06","Buenos Aires","Cansino Ad5 nCoV",90331,0,7732,1632,110491
"06","Buenos Aires","Moderna 010 mg mL",0,50897,29801,0,168767
"06","Buenos Aires","Moderna ARNm 020 mg mL",0,426904,1263869,3185,4549744
"06","Buenos Aires","Moderna Bivariante BA 4 5",0,0,0,0,86155
"06","Buenos Aires","Pfizer BioNTech Comirnaty",0,1374255,1452375,77612,5407315
"06","Buenos Aires","Pfizer Bivariante BA 4 5",0,0,0,0,232346
"06","Buenos Aires","Pfizer Pediátrica",0,20646,10741,141166,2060
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",0,5957291,5271594,1662,12759
"06","Buenos Aires","Sputnik Light",408,0,1028,0,7567
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",0,4315838,2693185,6256,859739
"02","CABA","AstraZeneca ChAdOx1 S recombinante",0,728397,763039,204547,506942
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",0,65730,197,0,0
"02","CABA","Cansino Ad5 nCoV",29924,0,1673,44,51053
"02","CABA","Moderna 010 mg mL",0,16044,9195,0,62198
"02","CABA","Moderna ARNm 020 mg mL",0,36670,280047,1489,2064432
"02","CABA","Moderna Bivariante BA 4 5",0,393,211,0,34182
"02","CABA","Pfizer BioNTech Comirnaty",0,193588,220463,62871,1286186
"02","CABA","Pfizer Bivariante BA 4 5",0,0,2,0,188471
"02","CABA","Pfizer Pediátrica",0,2890,2055,1677,89359
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",0,1019471,968375,1664,5452
"02","CABA","Sputnik Light",166,0,230,0,76
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",0,896676,627501,231,14080
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",0,86671,86599,18029,59926
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",0,4822,13,0,0
"10","Catamarca","Cansino Ad5 nCoV",2587,0,1049,328,48670
"10","Catamarca","Moderna 010 mg mL",0,5644,2893,0,13021
