"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",dosis_unica_cantidad,primera_dosis_cantidad,segunda_dosis_cantidad,dosis_adicional_cantidad,dosis_refuerzo_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",0,3648638,4022661,832866,1121845
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",0,251417,383,0,0
"06","Buenos Aires","Cansino Ad5 nCoV",90329,0,7732,1632,110487
"06","Buenos Aires","Moderna 010 mg mL",0,48675,26760,0,158215
"06","Buenos Aires","Moderna ARNm 020 mg mL",0,426835,1263756,3185,4545134
"06","Buenos Aires","Moderna Bivariante BA 4 5",0,0,0,0,9830
"06","Buenos Aires","Pfizer BioNTech Comirnaty",0,1374160,1452143,77612,5405145
"06","Buenos Aires","Pfizer Bivariante BA 4 5",0,0,0,0,181562
"06","Buenos Aires","Pfizer Pediátrica",0,20635,10713,141131,1826
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",0,5956258,5269356,1662,12206
"06","Buenos Aires","Sputnik Light",172,0,417,0,1847
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",0,4315831,2693178,6256,859725
"02","CABA","AstraZeneca ChAdOx1 S recombinante",0,728383,763030,204551,506923
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",0,65728,197,0,0
"02","CABA","Cansino Ad5 nCoV",29924,0,1673,44,51048
"02","CABA","Moderna 010 mg mL",0,15062,8061,0,60639
"02","CABA","Moderna ARNm 020 mg mL",0,36603,279961,1489,2063983
"02","CABA","Moderna Bivariante BA 4 5",0,0,1,0,632
"02","CABA","Pfizer BioNTech Comirnaty",0,193582,220444,62873,1286049
"02","CABA","Pfizer Bivariante BA 4 5",0,0,1,0,139632
"02","CABA","Pfizer Pediátrica",0,2884,2041,1668,89092
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",0,1019238,967934,1664,5417
"02","CABA","Sputnik Light",81,0,145,0,42
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",0,896672,627499,231,14076
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",0,86668,86598,18029,59900
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",0,4821,13,0,0
"10","Catamarca","Cansino Ad5 nCoV",2583,0,1042,328,48449
"10","Catamarca","Moderna 010 mg mL",0,5453,2646,0,12186
"10","Catamarca","Moderna ARNm 020 mg mL",0,7721,24261,403,139367
"10","Catamarca","Moderna Bivariante BA 4 5",0,57,12,0,2069
"10","Catamarca","Pfizer BioNTech Comirnaty",0,33578,30799,863,95499
"10","Catamarca","Pfizer Bivariante BA 4 5",0,0,2,0,6222
