"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",dosis_unica_cantidad,primera_dosis_cantidad,segunda_dosis_cantidad,dosis_adicional_cantidad,dosis_refuerzo_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",0,3648627,4022646,832866,1121834
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",0,251416,383,0,0
"06","Buenos Aires","Cansino Ad5 nCoV",90328,0,7732,1632,110487
"06","Buenos Aires","Moderna 010 mg mL",0,48358,26301,0,156182
"06","Buenos Aires","Moderna ARNm 020 mg mL",0,426776,1263706,3185,4544126
"06","Buenos Aires","Moderna Bivariante BA 4 5",0,0,0,0,2403
"06","Buenos Aires","Pfizer BioNTech Comirnaty",0,1374051,1451950,77612,5403896
"06","Buenos Aires","Pfizer Bivariante BA 4 5",0,0,0,0,146367
"06","Buenos Aires","Pfizer Pediátrica",0,20619,10669,141056,1345
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",0,5955823,5268603,1662,11968
"06","Buenos Aires","Sputnik Light",86,0,189,0,691
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",0,4315829,2693174,6256,859720
"02","CABA","AstraZeneca ChAdOx1 S recombinante",0,728372,763017,204552,506915
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",0,65727,197,0,0
"02","CABA","Cansino Ad5 nCoV",29925,0,1673,44,51045
"02","CABA","Moderna 010 mg mL",0,14828,7707,0,60357
"02","CABA","Moderna ARNm 020 mg mL",0,36526,279875,1489,2063731
"02","CABA","Moderna Bivariante BA 4 5",0,0,0,0,210
"02","CABA","Pfizer BioNTech Comirnaty",0,193581,220442,62873,1285986
"02","CABA","Pfizer Bivariante BA 4 5",0,0,1,0,117785
"02","CABA","Pfizer Pediátrica",0,2879,2034,1651,88868
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",0,1019153,967776,1664,5377
"02","CABA","Sputnik Light",22,0,52,0,8
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",0,896672,627496,231,14075
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",0,86668,86597,18029,59877
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",0,4821,13,0,0
"10","Catamarca","Cansino Ad5 nCoV",2583,0,1036,328,48337
"10","Catamarca","Moderna 010 mg mL",0,5412,2598,0,11894
"10","Catamarca","Moderna ARNm 020 mg mL",0,7721,24260,403,139258
"10","Catamarca","Moderna Bivariante BA 4 5",0,0,0,0,684
"10","Catamarca","Pfizer BioNTech Comirnaty",0,33578,30787,863,94942
"10","Catamarca","Pfizer Bivariante BA 4 5",0,0,0,0,5099
"10","Catamarca","Pfizer Pediátrica",0,43,76,50,15161
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",0,171423,157410,43,622
"10","Catamarca","Sputnik Light",2,0,1,0,256
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",0,96760,73679,1649,29132
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",0,240488,220524,29269,92421
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",0,15550,789,0,0
"22","Chaco","Cansino Ad5 nCoV",11398,0,821,212,21274
"22","Chaco","Moderna 010 mg mL",0,4450,2147,0,14688
"22","Chaco","Moderna ARNm 020 mg mL",0,31692,70187,1400,171727
"22","Chaco","Moderna Bivariante BA 4 5",0,0,2,0,965
"22","Chaco","Pfizer BioNTech Comirnaty",0,69267,58498,7795,162303
"22","Chaco","Pfizer Bivariante BA 4 5",0,0,3,0,8946
"22","Chaco","Pfizer Pediátrica",0,807,328,251,4157
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",0,392452,313521,445,3547
"22","Chaco","Sputnik Light",16,0,24,0,123
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",0,258355,182072,4471,54723
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",0,132915,128773,20527,45914
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",0,11936,661,0,0
"26","Chubut","Cansino Ad5 nCoV",3583,0,366,52,5772
"26","Chubut","Moderna 010 mg mL",0,619,391,0,3525
"26","Chubut","Moderna ARNm 020 mg mL",0,21109,34122,1220,89846
"26","Chubut","Moderna Bivariante BA 4 5",0,0,0,0,1013
"26","Chubut","Pfizer BioNTech Comirnaty",0,33467,40119,4516,146915
"26","Chubut","Pfizer Bivariante BA 4 5",0,1,3,0,6142
"26","Chubut","Pfizer Pediátrica",0,479,228,28,2636
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",0,173387,142246,174,973
"26","Chubut","Sputnik Light",12,0,22,0,51
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",0,136827,100186,905,15188
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",0,194146,186013,17688,161331
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",0,19893,493,0,0
"18","Corrientes","Cansino Ad5 nCoV",11269,0,288,71,40831
"18","Corrientes","Moderna 010 mg mL",0,10424,4043,0,23588
"18","Corrientes","Moderna ARNm 020 mg mL",0,28281,63276,393,322964
"18","Corrientes","Moderna Bivariante BA 4 5",0,0,0,0,340
"18","Corrientes","Pfizer BioNTech Comirnaty",0,83349,81473,1794,274494
"18","Corrientes","Pfizer Bivariante BA 4 5",0,1,0,0,13076
"18","Corrientes","Pfizer Pediátrica",0,367,250,262,42436
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",0,429066,370077,66,2535
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",0,268515,194851,16,48878
"14","Córdoba","AstraZeneca ChAdOx1 S recombinante",0,809359,825088,183926,658736
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",0,44130,129,0,0
"14","Córdoba","Cansino Ad5 nCoV",38391,0,5737,33,11374
"14","Córdoba","Moderna 010 mg mL",0,7779,4465,0,56752
"14","Córdoba","Moderna ARNm 020 mg mL",0,50351,268999,37,927304
"14","Córdoba","Moderna Bivariante BA 4 5",0,0,0,0,841
"14","Córdoba","Pfizer BioNTech Comirnaty",0,283859,258576,16564,724369
"14","Córdoba","Pfizer Bivariante BA 4 5",0,0,0,0,28506
"14","Córdoba","Pfizer Pediátrica",0,1767,1103,179,24483
"14","Córdoba","Sinopharm Vacuna SARSCOV 2 inactivada",0,1256539,1144283,512,9108
"14","Córdoba","Sputnik Light",15,0,1,0,1
"14","Córdoba","Sputnik V COVID19 Instituto Gamaleya",0,940044,627733,4081,98746
"30","Entre Ríos","AstraZeneca ChAdOx1 S recombinante",0,292124,287597,72090,179357
"30","Entre Ríos","COVISHIELD ChAdOx1nCoV COVID 19",0,17390,375,0,0
"30","Entre Ríos","Cansino Ad5 nCoV",14039,0,501,14,5341
"30","Entre Ríos","Moderna 010 mg mL",0,2786,1352,0,10621
"30","Entre Ríos","Moderna ARNm 020 mg mL",0,24202,86751,217,288704
"30","Entre Ríos","Moderna Bivariante BA 4 5",0,0,0,0,5
"30","Entre Ríos","Pfizer BioNTech Comirnaty",0,98100,86486,7714,257804
"30","Entre Ríos","Pfizer Bivariante BA 4 5",0,0,3,0,3817
"30","Entre Ríos","Pfizer Pediátrica",0,256,139,51,14656
"30","Entre Ríos","Sinopharm Vacuna SARSCOV 2 inactivada",0,484463,430718,304,1587
"30","Entre Ríos","Sputnik Light",1,0,5,0,56
"30","Entre Ríos","Sputnik V COVID19 Instituto Gamaleya",0,325198,233666,3780,87218
"34","Formosa","AstraZeneca ChAdOx1 S recombinante",0,129569,156267,231065,77249
"34","Formosa","COVISHIELD ChAdOx1nCoV COVID 19",0,7392,8,0,0
"34","Formosa","Cansino Ad5 nCoV",7298,0,3,13,4794
"34","Formosa","Moderna 010 mg mL",0,4702,1703,0,18757
"34","Formosa","Moderna ARNm 020 mg mL",0,40757,9696,155,175049
"34","Formosa","Moderna Bivariante BA 4 5",0,0,0,0,1411
"34","Formosa","Pfizer BioNTech Comirnaty",0,26574,56188,21470,86542
"34","Formosa","Pfizer Bivariante BA 4 5",0,0,0,0,2419
"34","Formosa","Pfizer Pediátrica",0,30,88,117,11473
"34","Formosa","Sinopharm Vacuna SARSCOV 2 inactivada",0,235787,211387,372,445
"34","Formosa","Sputnik V COVID19 Instituto Gamaleya",0,138033,89209,2986,10077
"38","Jujuy","AstraZeneca ChAdOx1 S recombinante",0,165463,159538,31957,52831
"38","Jujuy","COVISHIELD ChAdOx1nCoV COVID 19",0,14040,295,0,0
"38","Jujuy","Cansino Ad5 nCoV",1725,0,1689,36,32587
"38","Jujuy","Moderna 010 mg mL",0,3252,1590,0,13440
"38","Jujuy","Moderna ARNm 020 mg mL",0,26962,43203,1542,201082
"38","Jujuy","Moderna Bivariante BA 4 5",0,0,0,0,2491
"38","Jujuy","Pfizer BioNTech Comirnaty",0,58136,72280,14713,159530
"38","Jujuy","Pfizer Bivariante BA 4 5",0,1,2,0,19722
"38","Jujuy","Pfizer Pediátrica",0,2578,934,180,14560
"38","Jujuy","Sinopharm Vacuna SARSCOV 2 inactivada",0,279460,220323,439,1533
"38","Jujuy","Sputnik Light",13,0,54,0,451
"38","Jujuy","Sputnik V COVID19 Instituto Gamaleya",0,154363,125524,12803,38910
"42","La Pampa","AstraZeneca ChAdOx1 S recombinante",0,69661,76781,37248,46114
"42","La Pampa","COVISHIELD ChAdOx1nCoV COVID 19",0,4602,0,0,0
"42","La Pampa","Cansino Ad5 nCoV",2907,0,0,0,3250
"42","La Pampa","Moderna 010 mg mL",0,642,304,0,2961
"42","La Pampa","Moderna ARNm 020 mg mL",0,6368,26206,0,125954
"42","La Pampa","Moderna Bivariante BA 4 5",0,0,0,0,204
"42","La Pampa","Pfizer BioNTech Comirnaty",0,27757,27440,4685,142618
"42","La Pampa","Pfizer Bivariante BA 4 5",0,0,1,0,3859
"42","La Pampa","Pfizer Pediátrica",0,199,113,0,5916
"42","La Pampa","Sinopharm Vacuna SARSCOV 2 inactivada",0,136126,131031,0,8
"42","La Pampa","Sputnik Light",5,0,0,0,82
"42","La Pampa","Sputnik V COVID19 Instituto Gamaleya",0,89679,62255,330,20219
"46","La Rioja","AstraZeneca ChAdOx1 S recombinante",0,78775,79586,21299,30530
"46","La Rioja","COVISHIELD ChAdOx1nCoV COVID 19",0,7271,126,0,0
"46","La Rioja","Cansino Ad5 nCoV",3153,0,52,0,4426
"46","La Rioja","Moderna 010 mg mL",0,1495,640,0,5577
"46","La Rioja","Moderna ARNm 020 mg mL",0,10482,27025,1892,113135
"46","La Rioja","Moderna Bivariante BA 4 5",0,0,0,0,2
"46","La Rioja","Pfizer BioNTech Comirnaty",0,30344,35365,10361,104733
"46","La Rioja","Pfizer Bivariante BA 4 5",0,0,0,0,2056
"46","La Rioja","Pfizer Pediátrica",0,59,51,427,5798
"46","La Rioja","Sinopharm Vacuna SARSCOV 2 inactivada",0,140874,126525,56,551
"46","La Rioja","Sputnik Light",1,0,3,0,279
"46","La Rioja","Sputnik V COVID19 Instituto Gamaleya",0,95128,70098,4327,30349
"50","Mendoza","AstraZeneca ChAdOx1 S recombinante",0,442212,432618,43462,290099
"50","Mendoza","COVISHIELD ChAdOx1nCoV COVID 19",0,25679,475,0,0
"50","Mendoza","Cansino Ad5 nCoV",11543,0,1840,52,41961
"50","Mendoza","Moderna 010 mg mL",0,11477,6326,0,32426
"50","Mendoza","Moderna ARNm 020 mg mL",0,31982,146536,185,392205
"50","Mendoza","Moderna Bivariante BA 4 5",0,2,6,0,2472
"50","Mendoza","Pfizer BioNTech Comirnaty",0,152503,154963,6846,411639
"50","Mendoza","Pfizer Bivariante BA 4 5",0,3,18,0,26858
"50","Mendoza","Pfizer Pediátrica",0,4188,1148,47,21730
"50","Mendoza","Sinopharm Vacuna SARSCOV 2 inactivada",0,615467,529132,296,2324
"50","Mendoza","Sputnik Light",23,0,48,0,94
"50","Mendoza","Sputnik V COVID19 Instituto Gamaleya",0,473584,301198,3161,119905
"54","Misiones","AstraZeneca ChAdOx1 S recombinante",0,228257,242180,87976,63101
"54","Misiones","COVISHIELD ChAdOx1nCoV COVID 19",0,16880,819,0,0
"54","Misiones","Cansino Ad5 nCoV",7623,0,98,49,756
"54","Misiones","Moderna 010 mg mL",0,2090,831,0,3213
"54","Misiones","Moderna ARNm 020 mg mL",0,43316,56470,1049,47361
"54","Misiones","Moderna Bivariante BA 4 5",0,0,0,0,42
"54","Misiones","Pfizer BioNTech Comirnaty",0,61994,63737,15127,147020
"54","Misiones","Pfizer Bivariante BA 4 5",0,0,0,0,7452
