"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",dosis_unica_cantidad,primera_dosis_cantidad,segunda_dosis_cantidad,dosis_adicional_cantidad,dosis_refuerzo_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",0,3648636,4022660,832866,1121844
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",0,251417,383,0,0
"06","Buenos Aires","Cansino Ad5 nCoV",90329,0,7732,1632,110487
"06","Buenos Aires","Moderna 010 mg mL",0,48644,26707,0,158006
"06","Buenos Aires","Moderna ARNm 020 mg mL",0,426827,1263748,3185,4545126
"06","Buenos Aires","Moderna Bivariante BA 4 5",0,0,0,0,8776
"06","Buenos Aires","Pfizer BioNTech Comirnaty",0,1374158,1452134,77612,5405082
"06","Buenos Aires","Pfizer Bivariante BA 4 5",0,0,0,0,179588
"06","Buenos Aires","Pfizer Pediátrica",0,20635,10711,141129,1811
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",0,5956224,5269312,1662,12192
"06","Buenos Aires","Sputnik Light",168,0,403,0,1801
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",0,4315830,2693176,6256,859725
"02","CABA","AstraZeneca ChAdOx1 S recombinante",0,728380,763028,204551,506922
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",0,65728,197,0,0
"02","CABA","Cansino Ad5 nCoV",29924,0,1673,44,51048
"02","CABA","Moderna 010 mg mL",0,15047,8043,0,60613
"02","CABA","Moderna ARNm 020 mg mL",0,36583,279941,1489,2063946
"02","CABA","Moderna Bivariante BA 4 5",0,0,1,0,614
"02","CABA","Pfizer BioNTech Comirnaty",0,193582,220444,62873,1286044
"02","CABA","Pfizer Bivariante BA 4 5",0,0,1,0,137530
"02","CABA","Pfizer Pediátrica",0,2884,2041,1665,89076
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",0,1019235,967925,1664,5416
"02","CABA","Sputnik Light",78,0,143,0,41
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",0,896672,627499,231,14076
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",0,86668,86598,18029,59899
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",0,4821,13,0,0
"10","Catamarca","Cansino Ad5 nCoV",2583,0,1042,328,48449
"10","Catamarca","Moderna 010 mg mL",0,5452,2644,0,12177
"10","Catamarca","Moderna ARNm 020 mg mL",0,7721,24261,403,139342
"10","Catamarca","Moderna Bivariante BA 4 5",0,57,12,0,1961
"10","Catamarca","Pfizer BioNTech Comirnaty",0,33578,30799,863,95497
"10","Catamarca","Pfizer Bivariante BA 4 5",0,0,2,0,6096
"10","Catamarca","Pfizer Pediátrica",0,43,77,51,15277
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",0,171468,157497,43,639
"10","Catamarca","Sputnik Light",2,0,1,0,287
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",0,96760,73682,1649,29141
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",0,240496,220552,29269,92477
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",0,15550,789,0,0
"22","Chaco","Cansino Ad5 nCoV",11399,0,821,212,21294
"22","Chaco","Moderna 010 mg mL",0,4514,2207,0,15066
"22","Chaco","Moderna ARNm 020 mg mL",0,31707,70228,1400,172608
"22","Chaco","Moderna Bivariante BA 4 5",0,0,3,0,1974
