"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",dosis_unica_cantidad,primera_dosis_cantidad,segunda_dosis_cantidad,dosis_adicional_cantidad,dosis_refuerzo_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",0,3648656,4022680,832866,1121864
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",0,251418,383,0,0
"06","Buenos Aires","Cansino Ad5 nCoV",90331,0,7732,1632,110491
"06","Buenos Aires","Moderna 010 mg mL",0,51597,30811,0,177183
"06","Buenos Aires","Moderna ARNm 020 mg mL",0,426909,1263878,3185,4549879
"06","Buenos Aires","Moderna Bivariante BA 4 5",10,1,0,0,131442
"06","Buenos Aires","Pfizer BioNTech Comirnaty",0,1374298,1452422,77612,5407760
"06","Buenos Aires","Pfizer Bivariante BA 4 5",0,0,0,0,241096
"06","Buenos Aires","Pfizer Pediátrica",0,20648,10742,141168,2061
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",0,5957387,5271788,1662,12808
"06","Buenos Aires","Sputnik Light",409,0,1040,0,7712
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",0,4315839,2693189,6256,859741
"02","CABA","AstraZeneca ChAdOx1 S recombinante",0,728398,763044,204544,506961
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",0,65730,197,0,0
"02","CABA","Cansino Ad5 nCoV",29925,0,1673,44,51053
"02","CABA","Moderna 010 mg mL",0,16390,9547,0,62908
"02","CABA","Moderna ARNm 020 mg mL",0,36674,280052,1489,2064545
"02","CABA","Moderna Bivariante BA 4 5",5,662,317,0,50865
"02","CABA","Pfizer BioNTech Comirnaty",0,193592,220471,62867,1286257
"02","CABA","Pfizer Bivariante BA 4 5",0,0,2,0,204652
"02","CABA","Pfizer Pediátrica",0,2890,2055,1677,89396
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",0,1019494,968431,1664,5454
"02","CABA","Sputnik Light",166,0,230,0,76
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",0,896678,627505,231,14081
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",0,86672,86601,18029,59941
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",0,4822,13,0,0
"10","Catamarca","Cansino Ad5 nCoV",2587,0,1050,328,48691
"10","Catamarca","Moderna 010 mg mL",0,5648,2897,0,13051
"10","Catamarca","Moderna ARNm 020 mg mL",0,7724,24268,403,141341
"10","Catamarca","Moderna Bivariante BA 4 5",13,109,36,0,7109
"10","Catamarca","Pfizer BioNTech Comirnaty",0,33583,30811,863,97313
"10","Catamarca","Pfizer Bivariante BA 4 5",0,1,5,0,14009
"10","Catamarca","Pfizer Pediátrica",0,46,91,52,15578
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",0,171524,157624,43,667
"10","Catamarca","Sputnik Light",5,0,3,0,294
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",0,96759,73690,1649,29524
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",0,240527,220658,29269,92655
