"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",dosis_unica_cantidad,primera_dosis_cantidad,segunda_dosis_cantidad,dosis_adicional_cantidad,dosis_refuerzo_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",0,3648654,4022678,832866,1121861
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",0,251417,383,0,0
"06","Buenos Aires","Cansino Ad5 nCoV",90330,0,7732,1632,110490
"06","Buenos Aires","Moderna 010 mg mL",0,50148,28778,0,165166
"06","Buenos Aires","Moderna ARNm 020 mg mL",0,426890,1263854,3185,4549165
"06","Buenos Aires","Moderna Bivariante BA 4 5",0,0,0,0,63147
"06","Buenos Aires","Pfizer BioNTech Comirnaty",0,1374228,1452319,77612,5406947
"06","Buenos Aires","Pfizer Bivariante BA 4 5",0,0,0,0,219684
"06","Buenos Aires","Pfizer Pediátrica",0,20643,10737,141162,2049
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",0,5956977,5270914,1662,12570
"06","Buenos Aires","Sputnik Light",357,0,901,0,6376
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",0,4315836,2693181,6256,859738
"02","CABA","AstraZeneca ChAdOx1 S recombinante",0,728398,763038,204550,506940
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",0,65728,197,0,0
"02","CABA","Cansino Ad5 nCoV",29924,0,1673,44,51051
"02","CABA","Moderna 010 mg mL",0,15669,8842,0,61396
"02","CABA","Moderna ARNm 020 mg mL",0,36670,280034,1489,2064368
"02","CABA","Moderna Bivariante BA 4 5",0,0,1,0,2435
"02","CABA","Pfizer BioNTech Comirnaty",0,193589,220457,62872,1286148
"02","CABA","Pfizer Bivariante BA 4 5",0,0,2,0,177532
"02","CABA","Pfizer Pediátrica",0,2890,2055,1677,89335
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",0,1019422,968257,1664,5446
"02","CABA","Sputnik Light",166,0,229,0,75
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",0,896674,627501,231,14079
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",0,86670,86598,18029,59923
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",0,4821,13,0,0
"10","Catamarca","Cansino Ad5 nCoV",2587,0,1048,328,48667
"10","Catamarca","Moderna 010 mg mL",0,5544,2799,0,12762
"10","Catamarca","Moderna ARNm 020 mg mL",0,7724,24267,403,141005
"10","Catamarca","Moderna Bivariante BA 4 5",0,57,12,0,3996
"10","Catamarca","Pfizer BioNTech Comirnaty",0,33582,30810,863,97245
"10","Catamarca","Pfizer Bivariante BA 4 5",0,0,3,0,10402
"10","Catamarca","Pfizer Pediátrica",0,46,90,52,15525
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",0,171507,157571,43,650
"10","Catamarca","Sputnik Light",2,0,2,0,289
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",0,96759,73686,1649,29511
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",0,240515,220615,29269,92626
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",0,15550,789,0,0
"22","Chaco","Cansino Ad5 nCoV",11406,0,821,212,21324
"22","Chaco","Moderna 010 mg mL",0,4709,2420,0,16900
"22","Chaco","Moderna ARNm 020 mg mL",0,31716,70271,1400,173502
"22","Chaco","Moderna Bivariante BA 4 5",0,0,3,0,3830
