"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",dosis_unica_cantidad,primera_dosis_cantidad,segunda_dosis_cantidad,dosis_adicional_cantidad,dosis_refuerzo_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",0,3648655,4022679,832866,1121862
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",0,251417,383,0,0
"06","Buenos Aires","Cansino Ad5 nCoV",90330,0,7732,1632,110491
"06","Buenos Aires","Moderna 010 mg mL",0,50403,29095,0,166032
"06","Buenos Aires","Moderna ARNm 020 mg mL",0,426895,1263858,3185,4549530
"06","Buenos Aires","Moderna Bivariante BA 4 5",0,0,0,0,71219
"06","Buenos Aires","Pfizer BioNTech Comirnaty",0,1374236,1452333,77612,5407058
"06","Buenos Aires","Pfizer Bivariante BA 4 5",0,0,0,0,225737
"06","Buenos Aires","Pfizer Pediátrica",0,20644,10738,141162,2054
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",0,5957080,5271180,1662,12618
"06","Buenos Aires","Sputnik Light",374,0,957,0,6998
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",0,4315836,2693182,6256,859739
"02","CABA","AstraZeneca ChAdOx1 S recombinante",0,728399,763040,204550,506940
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",0,65729,197,0,0
"02","CABA","Cansino Ad5 nCoV",29924,0,1673,44,51052
"02","CABA","Moderna 010 mg mL",0,15754,8932,0,61564
"02","CABA","Moderna ARNm 020 mg mL",0,36674,280044,1489,2064398
"02","CABA","Moderna Bivariante BA 4 5",0,0,1,0,2776
"02","CABA","Pfizer BioNTech Comirnaty",0,193590,220457,62872,1286164
"02","CABA","Pfizer Bivariante BA 4 5",0,0,2,0,181407
"02","CABA","Pfizer Pediátrica",0,2890,2055,1677,89337
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",0,1019436,968290,1664,5449
"02","CABA","Sputnik Light",166,0,229,0,76
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",0,896674,627502,231,14079
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",0,86670,86598,18029,59924
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",0,4822,13,0,0
"10","Catamarca","Cansino Ad5 nCoV",2587,0,1048,328,48669
"10","Catamarca","Moderna 010 mg mL",0,5579,2828,0,12851
"10","Catamarca","Moderna ARNm 020 mg mL",0,7724,24267,403,141104
"10","Catamarca","Moderna Bivariante BA 4 5",0,57,12,0,4299
"10","Catamarca","Pfizer BioNTech Comirnaty",0,33582,30810,863,97252
"10","Catamarca","Pfizer Bivariante BA 4 5",0,0,3,0,11418
"10","Catamarca","Pfizer Pediátrica",0,46,90,52,15529
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",0,171508,157576,43,650
"10","Catamarca","Sputnik Light",5,0,3,0,291
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",0,96759,73686,1649,29512
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",0,240519,220619,29269,92630
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",0,15550,789,0,0
"22","Chaco","Cansino Ad5 nCoV",11406,0,821,212,21325
"22","Chaco","Moderna 010 mg mL",0,4722,2448,0,17085
"22","Chaco","Moderna ARNm 020 mg mL",0,31717,70273,1400,173609
"22","Chaco","Moderna Bivariante BA 4 5",0,0,3,0,4652
"22","Chaco","Pfizer BioNTech Comirnaty",0,69481,58763,7795,163703
"22","Chaco","Pfizer Bivariante BA 4 5",0,6,17,0,17325
"22","Chaco","Pfizer Pediátrica",0,808,333,251,4196
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",0,393063,314409,445,3706
"22","Chaco","Sputnik Light",48,0,80,0,551
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",0,258369,182110,4471,54823
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",0,132917,128778,20527,45930
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",0,11936,662,0,0
"26","Chubut","Cansino Ad5 nCoV",3585,0,366,52,5772
"26","Chubut","Moderna 010 mg mL",0,685,474,0,3717
"26","Chubut","Moderna ARNm 020 mg mL",0,21135,34145,1220,89931
"26","Chubut","Moderna Bivariante BA 4 5",0,0,4,0,6587
"26","Chubut","Pfizer BioNTech Comirnaty",0,33471,40124,4516,146952
"26","Chubut","Pfizer Bivariante BA 4 5",0,1,4,0,11462
"26","Chubut","Pfizer Pediátrica",0,483,230,28,2709
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",0,173436,142355,174,1021
"26","Chubut","Sputnik Light",50,0,46,0,106
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",0,136832,100194,905,15189
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",0,194296,186074,17688,161440
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",0,19894,493,0,0
"18","Corrientes","Cansino Ad5 nCoV",11273,0,288,71,40835
"18","Corrientes","Moderna 010 mg mL",0,10807,4332,0,25049
"18","Corrientes","Moderna ARNm 020 mg mL",0,28288,63286,393,324117
"18","Corrientes","Moderna Bivariante BA 4 5",0,0,1,0,5702
"18","Corrientes","Pfizer BioNTech Comirnaty",0,83418,81619,1794,275075
"18","Corrientes","Pfizer Bivariante BA 4 5",0,1,1,0,21914
"18","Corrientes","Pfizer Pediátrica",0,389,258,262,42838
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",0,430136,370595,66,2550
"18","Corrientes","Sputnik Light",0,0,0,0,11
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",0,268528,195266,16,48888
"14","Córdoba","AstraZeneca ChAdOx1 S recombinante",0,809362,825107,183918,658767
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",0,44130,129,0,0
"14","Córdoba","Cansino Ad5 nCoV",38410,0,5735,33,11375
"14","Córdoba","Moderna 010 mg mL",0,8158,4841,0,58313
"14","Córdoba","Moderna ARNm 020 mg mL",0,50359,269014,37,927592
"14","Córdoba","Moderna Bivariante BA 4 5",0,0,0,0,7076
"14","Córdoba","Pfizer BioNTech Comirnaty",0,284113,259001,16564,727492
"14","Córdoba","Pfizer Bivariante BA 4 5",0,0,0,0,50855
"14","Córdoba","Pfizer Pediátrica",0,1771,1108,179,24683
"14","Córdoba","Sinopharm Vacuna SARSCOV 2 inactivada",0,1256857,1144962,512,9212
"14","Córdoba","Sputnik Light",37,0,8,0,17
"14","Córdoba","Sputnik V COVID19 Instituto Gamaleya",0,940038,627739,4081,98751
"30","Entre Ríos","AstraZeneca ChAdOx1 S recombinante",0,292127,287609,72090,179390
"30","Entre Ríos","COVISHIELD ChAdOx1nCoV COVID 19",0,17390,375,0,0
"30","Entre Ríos","Cansino Ad5 nCoV",14040,0,502,14,5347
"30","Entre Ríos","Moderna 010 mg mL",0,2868,1457,0,11273
"30","Entre Ríos","Moderna ARNm 020 mg mL",0,24212,86769,215,289269
"30","Entre Ríos","Moderna Bivariante BA 4 5",0,0,0,0,12
"30","Entre Ríos","Pfizer BioNTech Comirnaty",0,98128,86533,7672,257936
"30","Entre Ríos","Pfizer Bivariante BA 4 5",0,3,6,0,12136
"30","Entre Ríos","Pfizer Pediátrica",0,256,139,51,14669
"30","Entre Ríos","Sinopharm Vacuna SARSCOV 2 inactivada",0,484579,430925,303,1611
"30","Entre Ríos","Sputnik Light",16,0,41,0,759
"30","Entre Ríos","Sputnik V COVID19 Instituto Gamaleya",0,325204,233678,3780,87226
"34","Formosa","AstraZeneca ChAdOx1 S recombinante",0,129566,156271,231065,77272
"34","Formosa","COVISHIELD ChAdOx1nCoV COVID 19",0,7392,8,0,0
"34","Formosa","Cansino Ad5 nCoV",7298,0,3,13,4796
"34","Formosa","Moderna 010 mg mL",0,4843,1874,0,19469
"34","Formosa","Moderna ARNm 020 mg mL",0,40757,9697,155,175114
"34","Formosa","Moderna Bivariante BA 4 5",0,0,0,0,5220
"34","Formosa","Pfizer BioNTech Comirnaty",0,26584,56187,21470,86626
"34","Formosa","Pfizer Bivariante BA 4 5",0,0,0,0,12380
"34","Formosa","Pfizer Pediátrica",0,30,88,117,11473
"34","Formosa","Sinopharm Vacuna SARSCOV 2 inactivada",0,235904,211518,372,445
"34","Formosa","Sputnik V COVID19 Instituto Gamaleya",0,138035,89211,2986,10078
"38","Jujuy","AstraZeneca ChAdOx1 S recombinante",0,165475,159563,31956,52850
"38","Jujuy","COVISHIELD ChAdOx1nCoV COVID 19",0,14039,295,0,0
"38","Jujuy","Cansino Ad5 nCoV",1729,0,1690,36,32602
"38","Jujuy","Moderna 010 mg mL",0,3320,1688,0,14043
"38","Jujuy","Moderna ARNm 020 mg mL",0,26967,43215,1542,201275
"38","Jujuy","Moderna Bivariante BA 4 5",0,2,4,0,11652
"38","Jujuy","Pfizer BioNTech Comirnaty",0,58151,72301,14713,159636
"38","Jujuy","Pfizer Bivariante BA 4 5",0,7,13,0,28424
"38","Jujuy","Pfizer Pediátrica",0,2585,962,183,14878
"38","Jujuy","Sinopharm Vacuna SARSCOV 2 inactivada",0,279759,220912,439,1563
"38","Jujuy","Sputnik Light",29,0,149,0,1111
"38","Jujuy","Sputnik V COVID19 Instituto Gamaleya",0,154370,125529,12803,38927
"42","La Pampa","AstraZeneca ChAdOx1 S recombinante",0,69664,76783,37248,46116
"42","La Pampa","COVISHIELD ChAdOx1nCoV COVID 19",0,4602,0,0,0
"42","La Pampa","Cansino Ad5 nCoV",2907,0,0,0,3251
"42","La Pampa","Moderna 010 mg mL",0,678,343,0,3101
"42","La Pampa","Moderna ARNm 020 mg mL",0,6372,26206,0,126009
"42","La Pampa","Moderna Bivariante BA 4 5",0,0,0,0,1239
"42","La Pampa","Pfizer BioNTech Comirnaty",0,27758,27445,4685,142652
"42","La Pampa","Pfizer Bivariante BA 4 5",0,0,1,0,6352
"42","La Pampa","Pfizer Pediátrica",0,199,113,0,5916
"42","La Pampa","Sinopharm Vacuna SARSCOV 2 inactivada",0,136147,131056,0,10
"42","La Pampa","Sputnik Light",13,0,0,0,202
"42","La Pampa","Sputnik V COVID19 Instituto Gamaleya",0,89678,62255,330,20220
"46","La Rioja","AstraZeneca ChAdOx1 S recombinante",0,78780,79594,21299,30537
"46","La Rioja","COVISHIELD ChAdOx1nCoV COVID 19",0,7272,126,0,0
"46","La Rioja","Cansino Ad5 nCoV",3153,0,52,0,4426
"46","La Rioja","Moderna 010 mg mL",0,1542,705,0,5868
"46","La Rioja","Moderna ARNm 020 mg mL",0,10482,27028,1892,113253
"46","La Rioja","Moderna Bivariante BA 4 5",0,0,0,0,268
"46","La Rioja","Pfizer BioNTech Comirnaty",0,30349,35373,10361,104943
"46","La Rioja","Pfizer Bivariante BA 4 5",0,0,1,0,7366
"46","La Rioja","Pfizer Pediátrica",0,60,52,427,5842
"46","La Rioja","Sinopharm Vacuna SARSCOV 2 inactivada",0,140915,126575,56,572
"46","La Rioja","Sputnik Light",11,0,9,0,900
"46","La Rioja","Sputnik V COVID19 Instituto Gamaleya",0,95131,70103,4327,30355
"50","Mendoza","AstraZeneca ChAdOx1 S recombinante",0,442242,432674,43462,290172
"50","Mendoza","COVISHIELD ChAdOx1nCoV COVID 19",0,25682,476,0,0
"50","Mendoza","Cansino Ad5 nCoV",11543,0,1840,52,41974
"50","Mendoza","Moderna 010 mg mL",0,11921,6834,0,33714
"50","Mendoza","Moderna ARNm 020 mg mL",0,31995,146553,185,392492
"50","Mendoza","Moderna Bivariante BA 4 5",0,8,17,0,16325
"50","Mendoza","Pfizer BioNTech Comirnaty",0,152848,155742,6846,415564
"50","Mendoza","Pfizer Bivariante BA 4 5",0,4,29,0,41890
"50","Mendoza","Pfizer Pediátrica",0,4223,1185,54,22324
"50","Mendoza","Sinopharm Vacuna SARSCOV 2 inactivada",0,615590,529464,296,2349
"50","Mendoza","Sputnik Light",118,0,215,0,1308
"50","Mendoza","Sputnik V COVID19 Instituto Gamaleya",0,473596,301219,3161,119912
"54","Misiones","AstraZeneca ChAdOx1 S recombinante",0,228271,242207,87975,63126
"54","Misiones","COVISHIELD ChAdOx1nCoV COVID 19",0,16881,821,0,0
"54","Misiones","Cansino Ad5 nCoV",7624,0,98,49,756
"54","Misiones","Moderna 010 mg mL",0,2216,886,0,3539
