"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",dosis_unica_cantidad,primera_dosis_cantidad,segunda_dosis_cantidad,dosis_adicional_cantidad,dosis_refuerzo_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",0,3648664,4022687,832866,1121866
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",0,251418,383,0,0
"06","Buenos Aires","Cansino Ad5 nCoV",90333,0,7732,1632,110492
"06","Buenos Aires","Moderna 010 mg mL",0,52289,31631,0,181049
"06","Buenos Aires","Moderna ARNm 020 mg mL",0,426919,1263906,3185,4551190
"06","Buenos Aires","Moderna Bivariante BA 4 5",231,12,9,0,248726
"06","Buenos Aires","Pfizer BioNTech Comirnaty",0,1374309,1452441,77612,5407869
"06","Buenos Aires","Pfizer Bivariante BA 4 5",0,0,0,0,241965
"06","Buenos Aires","Pfizer Pediátrica",0,20650,10744,141169,2065
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",0,5957402,5271824,1662,12831
"06","Buenos Aires","Sputnik Light",412,0,1040,0,7713
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",0,4315841,2693191,6256,859741
"02","CABA","AstraZeneca ChAdOx1 S recombinante",0,728401,763051,204535,506985
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",0,65740,198,0,0
"02","CABA","Cansino Ad5 nCoV",29925,0,1673,44,51054
"02","CABA","Moderna 010 mg mL",0,16544,9684,0,64361
"02","CABA","Moderna ARNm 020 mg mL",0,36688,280079,1489,2065607
"02","CABA","Moderna Bivariante BA 4 5",1862,1195,1145,0,105832
"02","CABA","Pfizer BioNTech Comirnaty",0,193602,220498,62865,1286555
"02","CABA","Pfizer Bivariante BA 4 5",0,0,2,0,229737
"02","CABA","Pfizer Pediátrica",0,2891,2057,1678,89476
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",0,1019515,968474,1664,5458
"02","CABA","Sputnik Light",174,0,233,0,78
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",0,896683,627509,231,14085
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",0,86673,86608,18029,59947
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",0,4822,13,0,0
"10","Catamarca","Cansino Ad5 nCoV",2587,0,1050,328,48695
"10","Catamarca","Moderna 010 mg mL",0,5659,2897,0,13073
"10","Catamarca","Moderna ARNm 020 mg mL",0,7725,24269,403,141418
"10","Catamarca","Moderna Bivariante BA 4 5",87,235,175,0,11727
"10","Catamarca","Pfizer BioNTech Comirnaty",0,33596,30815,863,97334
"10","Catamarca","Pfizer Bivariante BA 4 5",0,1,5,0,15179
"10","Catamarca","Pfizer Pediátrica",0,47,91,52,15652
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",0,171534,157640,43,667
"10","Catamarca","Sputnik Light",5,0,3,0,294
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",0,96760,73693,1649,29528
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",0,240528,220662,29269,92662
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",0,15552,791,0,0
"22","Chaco","Cansino Ad5 nCoV",11410,0,823,212,21366
"22","Chaco","Moderna 010 mg mL",0,4755,2474,0,17310
"22","Chaco","Moderna ARNm 020 mg mL",0,31722,70296,1400,174089
"22","Chaco","Moderna Bivariante BA 4 5",311,290,176,0,19116
"22","Chaco","Pfizer BioNTech Comirnaty",0,69525,58818,7795,163881
"22","Chaco","Pfizer Bivariante BA 4 5",0,6,23,0,17820
"22","Chaco","Pfizer Pediátrica",0,811,336,252,4201
