"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",dosis_unica_cantidad,primera_dosis_cantidad,segunda_dosis_cantidad,dosis_adicional_cantidad,dosis_refuerzo_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",0,3648667,4022690,832866,1121871
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",0,251418,383,0,0
"06","Buenos Aires","Cansino Ad5 nCoV",90334,0,7732,1632,110492
"06","Buenos Aires","Moderna 010 mg mL",0,52518,31857,0,183246
"06","Buenos Aires","Moderna ARNm 020 mg mL",0,426923,1263911,3185,4551720
"06","Buenos Aires","Moderna Bivariante BA 4 5",281,19,13,0,533231
"06","Buenos Aires","Pfizer BioNTech Comirnaty",0,1374339,1452498,77612,5408256
"06","Buenos Aires","Pfizer Bivariante BA 4 5",0,0,0,0,246842
"06","Buenos Aires","Pfizer Pediátrica",0,20672,10764,141456,2076
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",0,5957510,5272042,1662,13063
"06","Buenos Aires","Sputnik Light",426,0,1080,0,7924
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",0,4315842,2693194,6256,859743
"02","CABA","AstraZeneca ChAdOx1 S recombinante",0,728406,763055,204532,506994
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",0,65740,198,0,0
"02","CABA","Cansino Ad5 nCoV",29925,0,1673,44,51056
"02","CABA","Moderna 010 mg mL",0,16551,9688,0,64370
"02","CABA","Moderna ARNm 020 mg mL",0,36690,280086,1488,2065700
"02","CABA","Moderna Bivariante BA 4 5",4925,1774,2762,0,241968
"02","CABA","Pfizer BioNTech Comirnaty",0,193600,220498,62864,1286569
"02","CABA","Pfizer Bivariante BA 4 5",0,0,2,0,231425
"02","CABA","Pfizer Pediátrica",0,2891,2057,1678,89478
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",0,1019522,968487,1664,5460
"02","CABA","Sputnik Light",175,0,233,0,78
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",0,896684,627510,231,14085
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",0,86677,86612,18029,59967
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",0,4822,13,0,0
"10","Catamarca","Cansino Ad5 nCoV",2587,0,1050,328,48704
"10","Catamarca","Moderna 010 mg mL",0,5673,2901,0,13084
"10","Catamarca","Moderna ARNm 020 mg mL",0,7725,24272,403,141534
"10","Catamarca","Moderna Bivariante BA 4 5",196,384,320,0,17614
"10","Catamarca","Pfizer BioNTech Comirnaty",0,33597,30819,863,97352
"10","Catamarca","Pfizer Bivariante BA 4 5",0,1,5,0,15504
"10","Catamarca","Pfizer Pediátrica",0,47,91,52,15654
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",0,171536,157652,43,667
"10","Catamarca","Sputnik Light",5,0,3,0,294
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",0,96760,73699,1649,29530
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",0,240532,220670,29269,92674
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",0,15556,791,0,0
"22","Chaco","Cansino Ad5 nCoV",11410,0,823,212,21369
"22","Chaco","Moderna 010 mg mL",0,4759,2477,0,17334
"22","Chaco","Moderna ARNm 020 mg mL",0,31723,70299,1400,174130
"22","Chaco","Moderna Bivariante BA 4 5",768,598,327,0,32268
"22","Chaco","Pfizer BioNTech Comirnaty",0,69533,58822,7795,163920
"22","Chaco","Pfizer Bivariante BA 4 5",0,6,25,0,17944
"22","Chaco","Pfizer Pediátrica",0,811,336,252,4203
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",0,393545,314777,445,3752
"22","Chaco","Sputnik Light",51,0,82,0,589
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",0,258379,182128,4471,54835
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",0,132924,128788,20527,45939
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",0,11936,662,0,0
"26","Chubut","Cansino Ad5 nCoV",3587,0,366,52,5776
"26","Chubut","Moderna 010 mg mL",0,707,516,0,3846
"26","Chubut","Moderna ARNm 020 mg mL",0,21141,34159,1220,89959
"26","Chubut","Moderna Bivariante BA 4 5",360,100,82,0,20940
"26","Chubut","Pfizer BioNTech Comirnaty",0,33499,40170,4516,147021
"26","Chubut","Pfizer Bivariante BA 4 5",0,1,4,0,11496
"26","Chubut","Pfizer Pediátrica",0,483,230,28,2715
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",0,173447,142390,174,1028
"26","Chubut","Sputnik Light",51,0,46,0,106
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",0,136836,100196,905,15191
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",0,194331,186159,17688,161684
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",0,19895,493,0,0
"18","Corrientes","Cansino Ad5 nCoV",11274,0,288,71,40838
"18","Corrientes","Moderna 010 mg mL",0,10877,4402,0,25261
"18","Corrientes","Moderna ARNm 020 mg mL",0,28290,63296,393,324165
"18","Corrientes","Moderna Bivariante BA 4 5",148,309,187,0,33716
"18","Corrientes","Pfizer BioNTech Comirnaty",0,83467,81678,1794,275265
"18","Corrientes","Pfizer Bivariante BA 4 5",0,1,3,0,25237
"18","Corrientes","Pfizer Pediátrica",0,390,261,262,42855
